route_id,service_id,trip_short_name,trip_headsign,route_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_id
35,1,,Inbound,,,1011,14,0,0,1040_TMS2216
35,1,,Inbound,,,1012,14,0,0,1041_TMS2217
35,1,,Inbound,,,1011,14,0,0,1042_TMS2218
35,1,,Inbound,,,1012,14,0,0,1043_TMS2219
36,1,,Outbound,,,4131,55,0,0,1044_TMS2102
36,1,,Outbound,,,4131,55,0,0,1045_TMS2103
36,1,,Outbound,,,4131,55,0,0,1046_TMS2104
36,1,,Outbound,,,4131,55,0,0,1047_TMS2119
36,1,,Inbound,,,4101,60,0,0,1048_TMS2099
36,1,,Inbound,,,4131,40,0,0,1049_TMS2100
2,1,,Inbound,,,4103,10,0,0,104_TMS1492
36,1,,Inbound,,,4131,40,0,0,1050_TMS2101
36,1,,Inbound,,,4131,40,0,0,1051_TMS2118
37,1,,Outbound,,,9902,72,0,0,1052_TMS1360
37,1,,Outbound,,,9912,72,0,0,1053_TMS1361
37,1,,Outbound,,,9913,59,0,0,1054_TMS1362
37,1,,Outbound,,,9901,59,0,0,1055_TMS1363
37,1,,Outbound,,,9911,59,0,0,1056_TMS2398
37,1,,Outbound,,,9902,59,0,0,1057_TMS1364
37,1,,Outbound,,,9901,59,0,0,1058_TMS1365
37,1,,Outbound,,,9902,59,0,0,1059_TMS1366
2,1,,Inbound,,,6604,10,0,0,105_TMS1493
37,1,,Inbound,,,9901,61,0,0,1060_TMS1383
37,1,,Inbound,,,9902,61,0,0,1061_TMS1384
37,1,,Inbound,,,9901,61,0,0,1062_TMS1385
37,1,,Inbound,,,9921,61,0,0,1063_TMS1386
37,1,,Inbound,,,9924,61,0,0,1064_TMS2274
37,1,,Inbound,,,9922,61,0,0,1065_TMS1387
37,1,,Inbound,,,9902,63,0,0,1066_TMS1389
37,1,,Inbound,,,9923,63,0,0,1067_TMS1390
37,1,,Inbound,,,9901,61,0,0,1068_TMS2401
37,1,,Inbound,,,9921,61,0,0,1069_TMS1388
2,1,,Inbound,,,4104,10,0,0,106_TMS1494
38,1,,Outbound,,,9924,58,0,0,1070_TMS1375
38,1,,Inbound,,,9914,56,0,0,1071_TMS1391
1,2,,Outbound,,,6403,6,0,0,1072_TMS221
1,2,,Outbound,,,6401,6,0,0,1073_TMS222
1,2,,Outbound,,,6402,6,0,0,1074_TMS223
1,2,,Outbound,,,6403,6,0,0,1075_TMS224
1,2,,Outbound,,,6401,6,0,0,1076_TMS225
1,2,,Outbound,,,6402,6,0,0,1077_TMS226
1,2,,Outbound,,,6403,6,0,0,1078_TMS227
1,2,,Outbound,,,6401,6,0,0,1079_TMS228
2,1,,Inbound,,,6605,10,0,0,107_TMS1495
1,2,,Outbound,,,6402,6,0,0,1080_TMS229
1,2,,Outbound,,,6403,6,0,0,1081_TMS230
1,2,,Outbound,,,6401,6,0,0,1082_TMS231
1,2,,Outbound,,,6402,6,0,0,1083_TMS232
1,2,,Inbound,,,1201,19,0,0,1084_TMS1436
1,2,,Inbound,,,1202,19,0,0,1085_TMS1437
1,2,,Inbound,,,1201,19,0,0,1086_TMS1438
1,2,,Inbound,,,1202,19,0,0,1087_TMS1439
1,2,,Inbound,,,1201,19,0,0,1088_TMS1440
1,2,,Inbound,,,1202,19,0,0,1089_TMS1441
2,1,,Inbound,,,4101,10,0,0,108_TMS1496
1,2,,Inbound,,,1201,19,0,0,1090_TMS1442
1,2,,Inbound,,,1202,19,0,0,1091_TMS1443
1,2,,Inbound,,,1201,19,0,0,1092_TMS1444
1,2,,Inbound,,,1202,19,0,0,1093_TMS1445
1,2,,Inbound,,,1201,19,0,0,1094_TMS1446
1,2,,Inbound,,,1202,19,0,0,1095_TMS1447
1,2,,Inbound,,,6403,19,0,0,1096_TMS1448
1,2,,Inbound,,,6403,19,0,0,1097_TMS1449
1,2,,Inbound,,,6403,19,0,0,1098_TMS1450
2,2,,Outbound,,,1201,1,0,0,1099_TMS452
2,1,,Inbound,,,6601,10,0,0,109_TMS1497
1,1,,Outbound,,,1201,6,0,0,10_TMS1399
2,2,,Outbound,,,1202,1,0,0,1100_TMS453
2,2,,Outbound,,,1201,1,0,0,1101_TMS454
2,2,,Outbound,,,1202,1,0,0,1102_TMS455
2,2,,Outbound,,,1201,1,0,0,1103_TMS456
2,2,,Outbound,,,1202,1,0,0,1104_TMS457
2,2,,Outbound,,,1201,1,0,0,1105_TMS458
2,2,,Outbound,,,1202,1,0,0,1106_TMS459
2,2,,Outbound,,,1201,1,0,0,1107_TMS460
2,2,,Outbound,,,1202,1,0,0,1108_TMS461
2,2,,Outbound,,,1201,1,0,0,1109_TMS462
2,1,,Inbound,,,4102,10,0,0,110_TMS1498
2,2,,Outbound,,,1202,1,0,0,1110_TMS463
2,2,,Outbound,,,6403,1,0,0,1111_TMS464
2,2,,Outbound,,,6403,1,0,0,1112_TMS465
2,2,,Outbound,,,6403,1,0,0,1113_TMS466
2,2,,Inbound,,,6403,10,0,0,1114_TMS1538
2,2,,Inbound,,,6401,10,0,0,1115_TMS1539
2,2,,Inbound,,,6402,10,0,0,1116_TMS1540
2,2,,Inbound,,,6403,10,0,0,1117_TMS1541
2,2,,Inbound,,,6401,10,0,0,1118_TMS1542
2,2,,Inbound,,,6402,10,0,0,1119_TMS1543
2,1,,Inbound,,,6602,10,0,0,111_TMS1499
2,2,,Inbound,,,6403,10,0,0,1120_TMS1544
2,2,,Inbound,,,6401,10,0,0,1121_TMS1545
2,2,,Inbound,,,6402,10,0,0,1122_TMS1546
2,2,,Inbound,,,6403,10,0,0,1123_TMS1547
2,2,,Inbound,,,6401,10,0,0,1124_TMS1548
2,2,,Inbound,,,6402,10,0,0,1125_TMS1549
5,2,,Outbound,,,6003,3,0,0,1126_TMS1644
5,2,,Outbound,,,6001,3,0,0,1127_TMS1645
5,2,,Outbound,,,6002,3,0,0,1128_TMS1646
5,2,,Outbound,,,6003,3,0,0,1129_TMS1647
2,1,,Inbound,,,4103,10,0,0,112_TMS1500
5,2,,Outbound,,,6001,3,0,0,1130_TMS1648
5,2,,Outbound,,,6002,3,0,0,1131_TMS1649
5,2,,Outbound,,,6003,3,0,0,1132_TMS1650
5,2,,Outbound,,,6001,3,0,0,1133_TMS1651
5,2,,Outbound,,,6002,3,0,0,1134_TMS1652
5,2,,Outbound,,,6003,3,0,0,1135_TMS1653
5,2,,Outbound,,,6001,3,0,0,1136_TMS1654
5,2,,Outbound,,,6002,3,0,0,1137_TMS1655
5,2,,Inbound,,,6003,41,0,0,1138_TMS1656
5,2,,Inbound,,,6001,41,0,0,1139_TMS1657
2,1,,Inbound,,,6603,10,0,0,113_TMS1501
5,2,,Inbound,,,6002,41,0,0,1140_TMS1658
5,2,,Inbound,,,6003,41,0,0,1141_TMS1659
5,2,,Inbound,,,6001,41,0,0,1142_TMS1660
5,2,,Inbound,,,6002,41,0,0,1143_TMS1661
5,2,,Inbound,,,6003,41,0,0,1144_TMS1662
5,2,,Inbound,,,6001,41,0,0,1145_TMS1663
5,2,,Inbound,,,6002,41,0,0,1146_TMS1664
5,2,,Inbound,,,6003,41,0,0,1147_TMS1665
5,2,,Inbound,,,6001,41,0,0,1148_TMS1666
5,2,,Inbound,,,6002,41,0,0,1149_TMS1667
2,1,,Inbound,,,4104,10,0,0,114_TMS1502
7,2,,Outbound,,,4101,9,0,0,1150_TMS254
7,2,,Outbound,,,4102,9,0,0,1151_TMS255
7,2,,Outbound,,,4101,9,0,0,1152_TMS256
7,2,,Outbound,,,4102,9,0,0,1153_TMS257
7,2,,Outbound,,,4101,9,0,0,1154_TMS258
7,2,,Outbound,,,4102,9,0,0,1155_TMS259
7,2,,Outbound,,,4101,9,0,0,1156_TMS260
7,2,,Outbound,,,4102,9,0,0,1157_TMS261
7,2,,Outbound,,,4101,9,0,0,1158_TMS262
7,2,,Outbound,,,4102,9,0,0,1159_TMS263
2,1,,Inbound,,,6604,10,0,0,115_TMS1503
7,2,,Outbound,,,4101,9,0,0,1160_TMS264
7,2,,Outbound,,,4102,9,0,0,1161_TMS265
7,2,,Outbound,,,4101,9,0,0,1162_TMS266
7,2,,Outbound,,,4102,9,0,0,1163_TMS267
7,2,,Outbound,,,4101,9,0,0,1164_TMS268
7,2,,Outbound,,,4102,9,0,0,1165_TMS269
7,2,,Outbound,,,4101,9,0,0,1166_TMS270
7,2,,Outbound,,,4102,9,0,0,1167_TMS271
7,2,,Outbound,,,4101,9,0,0,1168_TMS272
7,2,,Outbound,,,4102,9,0,0,1169_TMS273
2,1,,Inbound,,,4101,10,0,0,116_TMS1504
7,2,,Outbound,,,4101,9,0,0,1170_TMS274
7,2,,Outbound,,,4102,9,0,0,1171_TMS275
7,2,,Outbound,,,4101,9,0,0,1172_TMS276
7,2,,Outbound,,,4102,9,0,0,1173_TMS277
7,2,,Outbound,,,4101,9,0,0,1174_TMS278
7,2,,Outbound,,,4102,9,0,0,1175_TMS1604
7,2,,Outbound,,,4101,9,0,0,1176_TMS279
7,2,,Outbound,,,4102,9,0,0,1177_TMS1605
7,2,,Outbound,,,4101,9,0,0,1178_TMS280
7,2,,Outbound,,,4102,9,0,0,1179_TMS1606
2,1,,Inbound,,,6605,10,0,0,117_TMS1505
7,2,,Outbound,,,4101,9,0,0,1180_TMS281
7,2,,Inbound,,,4101,42,0,0,1181_TMS282
7,2,,Inbound,,,4102,42,0,0,1182_TMS283
7,2,,Inbound,,,4101,42,0,0,1183_TMS284
7,2,,Inbound,,,4102,42,0,0,1184_TMS285
7,2,,Inbound,,,4101,42,0,0,1185_TMS286
7,2,,Inbound,,,4102,42,0,0,1186_TMS287
7,2,,Inbound,,,4101,42,0,0,1187_TMS288
7,2,,Inbound,,,4102,42,0,0,1188_TMS289
7,2,,Inbound,,,4101,42,0,0,1189_TMS290
2,1,,Inbound,,,4102,10,0,0,118_TMS1506
7,2,,Inbound,,,4102,42,0,0,1190_TMS291
7,2,,Inbound,,,4101,42,0,0,1191_TMS292
7,2,,Inbound,,,4102,42,0,0,1192_TMS293
7,2,,Inbound,,,4101,42,0,0,1193_TMS294
7,2,,Inbound,,,4102,42,0,0,1194_TMS295
7,2,,Inbound,,,4101,42,0,0,1195_TMS296
7,2,,Inbound,,,4102,42,0,0,1196_TMS297
7,2,,Inbound,,,4101,42,0,0,1197_TMS298
7,2,,Inbound,,,4102,42,0,0,1198_TMS299
7,2,,Inbound,,,4101,42,0,0,1199_TMS300
2,1,,Inbound,,,6601,10,0,0,119_TMS1507
1,1,,Outbound,,,1202,6,0,0,11_TMS1400
7,2,,Inbound,,,4102,42,0,0,1200_TMS301
7,2,,Inbound,,,4101,42,0,0,1201_TMS302
7,2,,Inbound,,,4102,42,0,0,1202_TMS303
7,2,,Inbound,,,4101,42,0,0,1203_TMS304
7,2,,Inbound,,,4102,42,0,0,1204_TMS305
7,2,,Inbound,,,4101,42,0,0,1205_TMS306
7,2,,Inbound,,,4102,42,0,0,1206_TMS1607
7,2,,Inbound,,,4101,42,0,0,1207_TMS307
7,2,,Inbound,,,4102,42,0,0,1208_TMS1608
7,2,,Inbound,,,4101,42,0,0,1209_TMS308
2,1,,Inbound,,,4103,10,0,0,120_TMS1508
7,2,,Inbound,,,4102,42,0,0,1210_TMS1609
8,2,,Outbound,,,4402,29,0,0,1211_TMS350
8,2,,Outbound,,,4403,29,0,0,1212_TMS878
8,2,,Outbound,,,4404,29,0,0,1213_TMS351
8,2,,Outbound,,,4405,29,0,0,1214_TMS879
8,2,,Outbound,,,4401,29,0,0,1215_TMS352
8,2,,Outbound,,,4402,29,0,0,1216_TMS880
8,2,,Outbound,,,4403,29,0,0,1217_TMS353
8,2,,Outbound,,,4404,29,0,0,1218_TMS881
8,2,,Outbound,,,6201,29,0,0,1219_TMS354
2,1,,Inbound,,,6602,10,0,0,121_TMS1509
8,2,,Outbound,,,6202,29,0,0,1220_TMS882
8,2,,Outbound,,,6203,29,0,0,1221_TMS355
8,2,,Outbound,,,6204,29,0,0,1222_TMS883
8,2,,Outbound,,,4405,29,0,0,1223_TMS356
8,2,,Outbound,,,4401,29,0,0,1224_TMS884
8,2,,Outbound,,,4402,29,0,0,1225_TMS357
8,2,,Outbound,,,4403,29,0,0,1226_TMS885
8,2,,Outbound,,,4404,29,0,0,1227_TMS358
8,2,,Outbound,,,6201,29,0,0,1228_TMS886
8,2,,Outbound,,,6202,29,0,0,1229_TMS359
2,1,,Inbound,,,4104,10,0,0,122_TMS1510
8,2,,Outbound,,,6203,29,0,0,1230_TMS887
8,2,,Outbound,,,6204,29,0,0,1231_TMS360
8,2,,Outbound,,,4404,29,0,0,1232_TMS888
8,2,,Outbound,,,6201,29,0,0,1233_TMS361
8,2,,Outbound,,,6202,29,0,0,1234_TMS889
8,2,,Outbound,,,6203,29,0,0,1235_TMS362
8,2,,Outbound,,,6204,29,0,0,1236_TMS1642
8,2,,Outbound,,,4404,29,0,0,1237_TMS363
8,2,,Inbound,,,4402,35,0,0,1238_TMS364
8,2,,Inbound,,,4403,35,0,0,1239_TMS890
2,1,,Inbound,,,6603,10,0,0,123_TMS1511
8,2,,Inbound,,,4404,35,0,0,1240_TMS365
8,2,,Inbound,,,4405,35,0,0,1241_TMS891
8,2,,Inbound,,,4401,35,0,0,1242_TMS366
8,2,,Inbound,,,4402,35,0,0,1243_TMS892
8,2,,Inbound,,,4403,35,0,0,1244_TMS367
8,2,,Inbound,,,4404,35,0,0,1245_TMS893
8,2,,Inbound,,,6201,35,0,0,1246_TMS368
8,2,,Inbound,,,6202,35,0,0,1247_TMS894
8,2,,Inbound,,,6203,35,0,0,1248_TMS369
8,2,,Inbound,,,6204,35,0,0,1249_TMS895
2,1,,Inbound,,,4101,10,0,0,124_TMS1512
8,2,,Inbound,,,4405,35,0,0,1250_TMS370
8,2,,Inbound,,,4401,35,0,0,1251_TMS896
8,2,,Inbound,,,4402,35,0,0,1252_TMS371
8,2,,Inbound,,,4403,35,0,0,1253_TMS897
8,2,,Inbound,,,4404,35,0,0,1254_TMS372
8,2,,Inbound,,,6201,35,0,0,1255_TMS898
8,2,,Inbound,,,6202,35,0,0,1256_TMS373
8,2,,Inbound,,,6203,35,0,0,1257_TMS899
8,2,,Inbound,,,6204,35,0,0,1258_TMS374
8,2,,Inbound,,,4404,35,0,0,1259_TMS900
2,1,,Inbound,,,6604,10,0,0,125_TMS1513
8,2,,Inbound,,,6201,35,0,0,1260_TMS375
8,2,,Inbound,,,6202,35,0,0,1261_TMS901
8,2,,Inbound,,,6203,35,0,0,1262_TMS376
8,2,,Inbound,,,6204,35,0,0,1263_TMS1643
8,2,,Inbound,,,4404,35,0,0,1264_TMS377
9,2,,Outbound,,,1202,48,0,0,1265_TMS1746
9,2,,Outbound,,,1201,48,0,0,1266_TMS1747
9,2,,Outbound,,,1202,48,0,0,1267_TMS1748
9,2,,Outbound,,,1201,48,0,0,1268_TMS1749
9,2,,Outbound,,,1202,48,0,0,1269_TMS1750
2,1,,Inbound,,,4102,10,0,0,126_TMS1514
9,2,,Outbound,,,1201,48,0,0,1270_TMS1751
9,2,,Outbound,,,1202,48,0,0,1271_TMS1752
9,2,,Outbound,,,1201,48,0,0,1272_TMS1753
9,2,,Outbound,,,1202,48,0,0,1273_TMS1754
9,2,,Outbound,,,1201,48,0,0,1274_TMS1755
9,2,,Outbound,,,1202,48,0,0,1275_TMS1756
9,2,,Inbound,,,1201,27,0,0,1276_TMS1757
9,2,,Inbound,,,1202,27,0,0,1277_TMS1758
9,2,,Inbound,,,1201,27,0,0,1278_TMS1759
9,2,,Inbound,,,1202,27,0,0,1279_TMS1760
2,1,,Inbound,,,6605,10,0,0,127_TMS1515
9,2,,Inbound,,,1201,27,0,0,1280_TMS1761
9,2,,Inbound,,,1202,27,0,0,1281_TMS1762
9,2,,Inbound,,,1201,27,0,0,1282_TMS1763
9,2,,Inbound,,,1202,27,0,0,1283_TMS1764
9,2,,Inbound,,,1201,27,0,0,1284_TMS1765
9,2,,Inbound,,,1202,27,0,0,1285_TMS1766
9,2,,Inbound,,,1201,27,0,0,1286_TMS1767
9,2,,Inbound,,,1202,27,0,0,1287_TMS1768
10,2,,Outbound,,,6001,4,0,0,1288_TMS399
10,2,,Outbound,,,6002,4,0,0,1289_TMS400
2,1,,Inbound,,,4103,10,0,0,128_TMS1516
10,2,,Outbound,,,6003,4,0,0,1290_TMS401
10,2,,Outbound,,,6001,4,0,0,1291_TMS402
10,2,,Outbound,,,6002,4,0,0,1292_TMS403
10,2,,Outbound,,,6003,4,0,0,1293_TMS404
10,2,,Outbound,,,6001,4,0,0,1294_TMS405
10,2,,Outbound,,,6002,4,0,0,1295_TMS406
10,2,,Outbound,,,6003,4,0,0,1296_TMS407
10,2,,Outbound,,,6001,4,0,0,1297_TMS408
10,2,,Outbound,,,6002,4,0,0,1298_TMS409
10,2,,Inbound,,,6003,37,0,0,1299_TMS493
2,1,,Inbound,,,6601,10,0,0,129_TMS1517
1,1,,Outbound,,,1221,6,0,0,12_TMS1407
10,2,,Inbound,,,6001,37,0,0,1300_TMS494
10,2,,Inbound,,,6002,37,0,0,1301_TMS495
10,2,,Inbound,,,6003,37,0,0,1302_TMS496
10,2,,Inbound,,,6001,37,0,0,1303_TMS497
10,2,,Inbound,,,6002,37,0,0,1304_TMS498
10,2,,Inbound,,,6003,37,0,0,1305_TMS499
10,2,,Inbound,,,6001,37,0,0,1306_TMS500
10,2,,Inbound,,,6002,37,0,0,1307_TMS501
10,2,,Inbound,,,6003,37,0,0,1308_TMS502
10,2,,Inbound,,,6001,37,0,0,1309_TMS503
2,1,,Inbound,,,4104,10,0,0,130_TMS1518
10,2,,Inbound,,,6002,37,0,0,1310_TMS504
11,2,,Outbound,,,6605,5,0,0,1311_TMS2275
11,2,,Outbound,,,6601,5,0,0,1312_TMS2276
11,2,,Outbound,,,6602,5,0,0,1313_TMS2277
11,2,,Outbound,,,6603,5,0,0,1314_TMS2278
11,2,,Outbound,,,6604,5,0,0,1315_TMS2279
11,2,,Outbound,,,6605,5,0,0,1316_TMS2280
11,2,,Outbound,,,6601,5,0,0,1317_TMS2281
11,2,,Outbound,,,6602,5,0,0,1318_TMS2282
11,2,,Outbound,,,6603,5,0,0,1319_TMS2283
2,1,,Inbound,,,6602,10,0,0,131_TMS1519
11,2,,Outbound,,,6604,5,0,0,1320_TMS2284
11,2,,Outbound,,,6605,5,0,0,1321_TMS2285
11,2,,Outbound,,,6601,5,0,0,1322_TMS2286
11,2,,Outbound,,,6602,5,0,0,1323_TMS2287
11,2,,Outbound,,,6603,5,0,0,1324_TMS2288
11,2,,Outbound,,,6604,5,0,0,1325_TMS2289
11,2,,Outbound,,,6605,5,0,0,1326_TMS2290
11,2,,Outbound,,,6601,5,0,0,1327_TMS2291
11,2,,Outbound,,,6602,5,0,0,1328_TMS2292
11,2,,Outbound,,,6603,5,0,0,1329_TMS2293
2,1,,Inbound,,,4101,10,0,0,132_TMS1520
11,2,,Outbound,,,6604,5,0,0,1330_TMS2294
11,2,,Outbound,,,6605,5,0,0,1331_TMS2295
11,2,,Outbound,,,6601,5,0,0,1332_TMS2296
11,2,,Outbound,,,6602,5,0,0,1333_TMS2297
11,2,,Outbound,,,6603,5,0,0,1334_TMS2298
11,2,,Outbound,,,6604,5,0,0,1335_TMS2299
11,2,,Outbound,,,6605,5,0,0,1336_TMS2300
11,2,,Outbound,,,6604,5,0,0,1337_TMS2301
11,2,,Inbound,,,6604,16,0,0,1338_TMS2302
11,2,,Inbound,,,6605,16,0,0,1339_TMS2303
2,1,,Inbound,,,6603,10,0,0,133_TMS1521
11,2,,Inbound,,,6601,16,0,0,1340_TMS2304
11,2,,Inbound,,,6602,16,0,0,1341_TMS2305
11,2,,Inbound,,,6603,16,0,0,1342_TMS2306
11,2,,Inbound,,,6604,16,0,0,1343_TMS2307
11,2,,Inbound,,,6605,16,0,0,1344_TMS2308
11,2,,Inbound,,,6601,16,0,0,1345_TMS2309
11,2,,Inbound,,,6602,16,0,0,1346_TMS2310
11,2,,Inbound,,,6603,16,0,0,1347_TMS2311
11,2,,Inbound,,,6604,16,0,0,1348_TMS2312
11,2,,Inbound,,,6605,16,0,0,1349_TMS2313
2,1,,Inbound,,,4102,10,0,0,134_TMS1522
11,2,,Inbound,,,6601,16,0,0,1350_TMS2314
11,2,,Inbound,,,6602,16,0,0,1351_TMS2315
11,2,,Inbound,,,6603,16,0,0,1352_TMS2316
11,2,,Inbound,,,6604,16,0,0,1353_TMS2317
11,2,,Inbound,,,6605,16,0,0,1354_TMS2318
11,2,,Inbound,,,6601,16,0,0,1355_TMS2319
11,2,,Inbound,,,6602,16,0,0,1356_TMS2320
11,2,,Inbound,,,6603,16,0,0,1357_TMS2321
11,2,,Inbound,,,6604,16,0,0,1358_TMS2322
11,2,,Inbound,,,6605,16,0,0,1359_TMS2323
2,1,,Inbound,,,6604,10,0,0,135_TMS1523
11,2,,Inbound,,,6601,16,0,0,1360_TMS2324
11,2,,Inbound,,,6602,16,0,0,1361_TMS2325
11,2,,Inbound,,,6603,16,0,0,1362_TMS2326
11,2,,Inbound,,,6604,16,0,0,1363_TMS2327
11,2,,Inbound,,,6605,16,0,0,1364_TMS2328
12,2,,Outbound,,,6002,25,0,0,1365_TMS505
12,2,,Outbound,,,6003,25,0,0,1366_TMS506
12,2,,Outbound,,,6001,25,0,0,1367_TMS507
12,2,,Outbound,,,6002,25,0,0,1368_TMS508
12,2,,Outbound,,,6003,25,0,0,1369_TMS509
2,1,,Inbound,,,4103,10,0,0,136_TMS1524
12,2,,Outbound,,,6001,25,0,0,1370_TMS510
12,2,,Outbound,,,6002,25,0,0,1371_TMS511
12,2,,Outbound,,,6003,25,0,0,1372_TMS512
12,2,,Outbound,,,6001,25,0,0,1373_TMS513
12,2,,Outbound,,,6002,25,0,0,1374_TMS514
12,2,,Outbound,,,6003,25,0,0,1375_TMS515
12,2,,Inbound,,,6001,21,0,0,1376_TMS516
12,2,,Inbound,,,6002,21,0,0,1377_TMS517
12,2,,Inbound,,,6003,21,0,0,1378_TMS518
12,2,,Inbound,,,6001,21,0,0,1379_TMS519
2,1,,Inbound,,,6605,10,0,0,137_TMS1525
12,2,,Inbound,,,6002,21,0,0,1380_TMS520
12,2,,Inbound,,,6003,21,0,0,1381_TMS521
12,2,,Inbound,,,6001,21,0,0,1382_TMS522
12,2,,Inbound,,,6002,21,0,0,1383_TMS523
12,2,,Inbound,,,6003,21,0,0,1384_TMS524
12,2,,Inbound,,,6001,21,0,0,1385_TMS525
12,2,,Inbound,,,6002,21,0,0,1386_TMS526
12,2,,Inbound,,,6003,21,0,0,1387_TMS527
13,2,,Outbound,,,4404,66,0,0,1388_TMS410
13,2,,Outbound,,,4401,12,0,0,1389_TMS411
2,1,,Inbound,,,4104,10,0,0,138_TMS1526
13,2,,Outbound,,,4403,12,0,0,1390_TMS412
13,2,,Outbound,,,6201,12,0,0,1391_TMS2329
13,2,,Outbound,,,6202,12,0,0,1392_TMS2330
13,2,,Outbound,,,6203,12,0,0,1393_TMS2331
13,2,,Outbound,,,6204,12,0,0,1394_TMS2332
13,2,,Outbound,,,4405,12,0,0,1395_TMS2333
13,2,,Outbound,,,4401,12,0,0,1396_TMS2334
13,2,,Outbound,,,4402,12,0,0,1397_TMS2335
13,2,,Outbound,,,4403,12,0,0,1398_TMS2336
13,2,,Outbound,,,4404,12,0,0,1399_TMS2337
2,1,,Inbound,,,6601,10,0,0,139_TMS1527
1,1,,Outbound,,,1201,6,0,0,13_TMS1401
13,2,,Outbound,,,6201,12,0,0,1400_TMS2338
13,2,,Outbound,,,6202,12,0,0,1401_TMS2339
13,2,,Outbound,,,6203,12,0,0,1402_TMS2340
13,2,,Outbound,,,6204,12,0,0,1403_TMS2341
13,2,,Outbound,,,4405,12,0,0,1404_TMS2342
13,2,,Outbound,,,6201,12,0,0,1405_TMS420
13,2,,Outbound,,,6203,12,0,0,1406_TMS421
13,2,,Outbound,,,4404,12,0,0,1407_TMS422
13,2,,Inbound,,,4404,28,0,0,1408_TMS1002
13,2,,Inbound,,,4401,28,0,0,1409_TMS1003
2,1,,Inbound,,,4101,10,0,0,140_TMS1528
13,2,,Inbound,,,4403,28,0,0,1410_TMS1004
13,2,,Inbound,,,6201,28,0,0,1411_TMS2343
13,2,,Inbound,,,6202,28,0,0,1412_TMS2344
13,2,,Inbound,,,6203,28,0,0,1413_TMS2345
13,2,,Inbound,,,6204,28,0,0,1414_TMS2346
13,2,,Inbound,,,4405,28,0,0,1415_TMS2347
13,2,,Inbound,,,4401,28,0,0,1416_TMS2348
13,2,,Inbound,,,4402,28,0,0,1417_TMS2349
13,2,,Inbound,,,4403,28,0,0,1418_TMS2350
13,2,,Inbound,,,4404,28,0,0,1419_TMS2351
2,1,,Inbound,,,6602,10,0,0,141_TMS1529
13,2,,Inbound,,,6201,28,0,0,1420_TMS2352
13,2,,Inbound,,,6202,28,0,0,1421_TMS2353
