route_id,service_id,trip_short_name,trip_headsign,route_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_id
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761601,20108,0,0,4551585-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761604,20108,0,0,4551586-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761630,20108,0,0,4551587-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761860,20108,0,0,4551588-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761602,20108,0,0,4551589-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761603,20108,0,0,4551590-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761662,20108,0,0,4551591-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761601,20108,0,0,4551592-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761665,20108,0,0,4551594-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761663,20108,0,0,4551595-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761867,20108,0,0,4551597-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761615,20108,0,0,4551598-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761872,20108,0,0,4551600-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761630,20108,0,0,4551601-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761602,20108,0,0,4551603-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761603,20108,0,0,4551604-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761662,20108,0,0,4551606-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761856,20108,0,0,4551607-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761858,20108,0,0,4551608-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761601,20108,0,0,4551609-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761602,20108,0,0,4551610-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761870,20108,0,0,4551611-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761867,20108,0,0,4551612-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761871,20108,0,0,4551613-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761856,20108,0,0,4551614-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761646,20108,0,0,4551615-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761630,20108,0,0,4551616-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761893,20108,0,0,4551617-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761620,20108,0,0,4551618-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761661,20108,0,0,4551619-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761615,20108,0,0,4551621-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761858,20108,0,0,4551622-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761619,20108,0,0,4551623-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761870,20108,0,0,4551624-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761664,20108,0,0,4551625-11OCT-MVS-WKD-Weekday-03
2-140,11OCT-MVS-WKD-Weekday-03,,Bridgeport/S 19th -  Tacoma via TCC,,,761858,20108,0,0,4551626-11OCT-MVS-WKD-Weekday-03
496-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761623,4960011,0,0,4551628-11OCT-MVS-WKD-Weekday-03
496-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761676,4960011,0,0,4551629-11OCT-MVS-WKD-Weekday-03
496-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761623,4960011,0,0,4551630-11OCT-MVS-WKD-Weekday-03
496-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761676,4960011,0,0,4551631-11OCT-MVS-WKD-Weekday-03
496-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761623,4960011,0,0,4551632-11OCT-MVS-WKD-Weekday-03
496-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761622,4960012,0,0,4551633-11OCT-MVS-WKD-Weekday-03
496-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761622,4960012,0,0,4551634-11OCT-MVS-WKD-Weekday-03
496-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761622,4960012,0,0,4551635-11OCT-MVS-WKD-Weekday-03
496-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761622,4960012,0,0,4551636-11OCT-MVS-WKD-Weekday-03
496-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761622,4960012,0,0,4551637-11OCT-MVS-WKD-Weekday-03
496-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761622,4960012,0,0,4551638-11OCT-MVS-WKD-Weekday-03
496-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761623,4960011,0,0,4551639-11OCT-MVS-WKD-Weekday-03
497-140,11OCT-MVS-WKD-Weekday-03,,Auburn Station,,,761626,4970009,0,0,4551672-11OCT-MVS-WKD-Weekday-03
497-140,11OCT-MVS-WKD-Weekday-03,,Auburn Station,,,761626,4970009,0,0,4551673-11OCT-MVS-WKD-Weekday-03
497-140,11OCT-MVS-WKD-Weekday-03,,Auburn Station,,,761626,4970009,0,0,4551674-11OCT-MVS-WKD-Weekday-03
497-140,11OCT-MVS-WKD-Weekday-03,,Auburn Station,,,761626,4970009,0,0,4551675-11OCT-MVS-WKD-Weekday-03
497-140,11OCT-MVS-WKD-Weekday-03,,Lakeland Hills,,,761627,4970010,0,0,4551676-11OCT-MVS-WKD-Weekday-03
497-140,11OCT-MVS-WKD-Weekday-03,,Lakeland Hills,,,761629,4970010,0,0,4551677-11OCT-MVS-WKD-Weekday-03
497-140,11OCT-MVS-WKD-Weekday-03,,Lakeland Hills,,,761629,4970010,0,0,4551678-11OCT-MVS-WKD-Weekday-03
497-140,11OCT-MVS-WKD-Weekday-03,,Lakeland Hills,,,761627,4970010,0,0,4551679-11OCT-MVS-WKD-Weekday-03
62-140,11OCT-MVS-WKD-Weekday-03,,348th and Pac Hwy,,,761874,620001,0,0,4557687-11OCT-MVS-WKD-Weekday-03
62-140,11OCT-MVS-WKD-Weekday-03,,348th and Pac Hwy,,,761874,620001,0,0,4557688-11OCT-MVS-WKD-Weekday-03
62-140,11OCT-MVS-WKD-Weekday-03,,NE tac via twin lakes,,,761875,620002,0,0,4557689-11OCT-MVS-WKD-Weekday-03
62-140,11OCT-MVS-WKD-Weekday-03,,NE tac via twin lakes,,,761875,620002,0,0,4557690-11OCT-MVS-WKD-Weekday-03
62-140,11OCT-MVS-WKD-Weekday-03,,NE tac via twin lakes,,,761875,620002,0,0,4557691-11OCT-MVS-WKD-Weekday-03
62-140,11OCT-MVS-WKD-Weekday-03,,348th and Pac Hwy,,,761874,620001,0,0,4557692-11OCT-MVS-WKD-Weekday-03
402-140,11OCT-MVS-WKD-Weekday-03,,Federal Way,,,761678,4020399,0,0,4598327-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761654,2020124,0,0,4598328-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761653,2020124,0,0,4598329-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761658,2020124,0,0,4598330-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761654,2020124,0,0,4598331-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761677,2020124,0,0,4598332-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761658,2020124,0,0,4598333-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761653,2020124,0,0,4598334-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761677,2020124,0,0,4598335-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761654,2020124,0,0,4598336-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761653,2020124,0,0,4598337-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761658,2020124,0,0,4598338-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761654,2020124,0,0,4598339-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761677,2020124,0,0,4598340-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761658,2020124,0,0,4598341-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761653,2020124,0,0,4598342-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761677,2020124,0,0,4598343-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761654,2020124,0,0,4598344-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761653,2020124,0,0,4598345-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761653,2020124,0,0,4598346-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761658,2020124,0,0,4598347-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,72nd St TC,,,761654,2020124,0,0,4598348-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761653,2020126,0,0,4598349-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761658,2020126,0,0,4598350-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761654,2020126,0,0,4598351-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761677,2020126,0,0,4598352-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761658,2020126,0,0,4598353-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761653,2020126,0,0,4598354-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761677,2020126,0,0,4598355-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761654,2020126,0,0,4598356-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761653,2020126,0,0,4598357-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761658,2020126,0,0,4598358-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761654,2020126,0,0,4598359-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761677,2020126,0,0,4598360-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761658,2020126,0,0,4598361-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761653,2020126,0,0,4598362-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761677,2020126,0,0,4598363-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761654,2020126,0,0,4598364-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761653,2020126,0,0,4598365-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761654,2020126,0,0,4598366-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761677,2020126,0,0,4598367-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761658,2020126,0,0,4598368-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761654,2020126,0,0,4598369-11OCT-MVS-WKD-Weekday-03
202-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761677,2020126,0,0,4598370-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761655,2040063,0,0,4598371-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761865,2040063,0,0,4598372-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761608,2040063,0,0,4598373-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761618,2040063,0,0,4598374-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761657,2040063,0,0,4598375-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761655,2040063,0,0,4598376-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761608,2040063,0,0,4598377-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761618,2040063,0,0,4598378-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761657,2040063,0,0,4598379-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761655,2040063,0,0,4598380-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761660,2040063,0,0,4598381-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761657,2040062,0,0,4598382-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761655,2040062,0,0,4598383-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761608,2040062,0,0,4598384-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761608,2040062,0,0,4598385-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761655,2040062,0,0,4598386-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761618,2040062,0,0,4598387-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761660,2040062,0,0,4598388-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761657,2040062,0,0,4598389-11OCT-MVS-WKD-Weekday-03
204-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761608,2040063,0,0,4598390-11OCT-MVS-WKD-Weekday-03
11-140,11OCT-MVS-WKD-Weekday-03,,PT Defiance,,,761857,110137,0,0,4598391-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,South Hill,,,761618,4100096,0,0,4598392-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Pierce College,,,761608,4100095,0,0,4598393-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Pierce College,,,761618,4100095,0,0,4598394-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Pierce College,,,761657,4100095,0,0,4598395-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Pierce College,,,761655,4100095,0,0,4598396-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Pierce College,,,761608,4100095,0,0,4598397-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Pierce College,,,761618,4100095,0,0,4598398-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Pierce College,,,761657,4100095,0,0,4598399-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Pierce College,,,761655,4100095,0,0,4598400-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Pierce College,,,761660,4100095,0,0,4598401-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Pierce College,,,761608,4100095,0,0,4598402-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761618,4100099,0,0,4598403-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761657,4100097,0,0,4598404-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761655,4100097,0,0,4598405-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761608,4100097,0,0,4598406-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761618,4100097,0,0,4598407-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761657,4100097,0,0,4598408-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761655,4100097,0,0,4598409-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761618,4100097,0,0,4598410-11OCT-MVS-WKD-Weekday-03
410-140,11OCT-MVS-WKD-Weekday-03,,Parkland,,,761657,4100098,0,0,4598411-11OCT-MVS-WKD-Weekday-03
495-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761624,4950032,0,0,4598412-11OCT-MVS-WKD-Weekday-03
495-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761675,4950032,0,0,4598413-11OCT-MVS-WKD-Weekday-03
495-140,11OCT-MVS-WKD-Weekday-03,,Sounder Connector,,,761675,4950032,0,0,4598414-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761663,30071,0,0,4598415-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761662,30071,0,0,4598416-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761664,30071,0,0,4598417-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761665,30071,0,0,4598418-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761663,30071,0,0,4598419-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761651,30071,0,0,4598420-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761666,30071,0,0,4598421-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761872,30071,0,0,4598422-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761630,30071,0,0,4598423-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761602,30071,0,0,4598424-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761603,30071,0,0,4598425-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761662,30071,0,0,4598426-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761858,30071,0,0,4598427-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761601,30071,0,0,4598428-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761893,30071,0,0,4598429-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761867,30071,0,0,4598430-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761615,30071,0,0,4598431-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761872,30071,0,0,4598432-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761630,30071,0,0,4598433-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761893,30071,0,0,4598434-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761603,30071,0,0,4598435-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761615,30071,0,0,4598436-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761858,30071,0,0,4598437-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761619,30071,0,0,4598438-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761870,30071,0,0,4598439-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761871,30071,0,0,4598440-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761856,30071,0,0,4598441-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Downtown - Tacoma,,,761893,30073,0,0,4598442-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761662,30074,0,0,4598443-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761664,30074,0,0,4598444-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761665,30074,0,0,4598445-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761663,30074,0,0,4598446-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761651,30074,0,0,4598447-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761666,30074,0,0,4598448-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761872,30074,0,0,4598449-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761630,30074,0,0,4598450-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761602,30074,0,0,4598451-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761603,30074,0,0,4598452-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761662,30074,0,0,4598453-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761858,30074,0,0,4598454-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761601,30074,0,0,4598455-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761893,30074,0,0,4598456-11OCT-MVS-WKD-Weekday-03
3-140,11OCT-MVS-WKD-Weekday-03,,Lakewood,,,761867,30074,0,0,4598457-11OCT-MVS-WKD-Weekday-03
