route_id,service_id,trip_short_name,trip_headsign,route_short_name,direction_id,block_id,shape_id,wheelchair_accessible,trip_bikes_allowed,trip_id
1-140,11OCT-MVS-SUN-Sunday-04,,6th/Pac Ave - 8th Ave-SR7,,,a_762038,10293,0,0,4601151-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,6th/Pac Ave - 8th Ave-SR7,,,a_762009,10293,0,0,4601152-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,6th/Pac Ave - 8th Ave-SR7,,,a_762040,10293,0,0,4601153-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,6th/Pac Ave - 8th Ave-SR7,,,a_762041,10293,0,0,4601154-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,6th/Pac Ave - 8th Ave-SR7,,,a_762039,10293,0,0,4601155-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,6th/Pac Ave - 8th Ave-SR7,,,a_762010,10293,0,0,4601156-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,6th/Pac Ave - 8th Ave-SR7,,,a_762038,10293,0,0,4601157-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,6th/Pac Ave - 8th Ave-SR7,,,a_762009,10293,0,0,4601158-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,6th/Pac Ave - 8th Ave-SR7,,,a_762040,10293,0,0,4601159-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,6th/Pac Ave - 8th Ave-SR7,,,a_762041,10293,0,0,4601160-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,6th/Pac Ave - 8th Ave-SR7,,,a_762010,10293,0,0,4601161-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762010,10289,0,0,4601162-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762041,10289,0,0,4601163-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762010,10289,0,0,4601164-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762038,10289,0,0,4601165-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762009,10289,0,0,4601166-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762040,10289,0,0,4601167-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762041,10289,0,0,4601168-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762039,10289,0,0,4601169-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762010,10289,0,0,4601170-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762038,10289,0,0,4601171-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762009,10289,0,0,4601172-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762040,10289,0,0,4601173-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762041,10289,0,0,4601174-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762039,10289,0,0,4601175-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762010,10289,0,0,4601176-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762038,10289,0,0,4601177-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762009,10289,0,0,4601178-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762040,10289,0,0,4601179-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762041,10289,0,0,4601180-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762010,10289,0,0,4601181-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,Pacific Ave/6th Ave - Dwtn/TCC,,,a_762009,10289,0,0,4601182-11OCT-MVS-SUN-Sunday-04
1-140,11OCT-MVS-SUN-Sunday-04,,6th/Pac Ave - 8th Ave-SR7,,,a_762009,10293,0,0,4601183-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100057,0,0,4601184-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100057,0,0,4601185-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100057,0,0,4601186-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100057,0,0,4601187-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100057,0,0,4601188-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100057,0,0,4601189-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100057,0,0,4601190-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100057,0,0,4601191-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100058,0,0,4601192-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100058,0,0,4601193-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100058,0,0,4601194-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100058,0,0,4601195-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100058,0,0,4601196-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100058,0,0,4601197-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100058,0,0,4601198-11OCT-MVS-SUN-Sunday-04
10-140,11OCT-MVS-SUN-Sunday-04,,Pearl St,,,a_762042,100058,0,0,4601199-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,Gig Harbor -  Purdy,,,a_762033,1000095,0,0,4601200-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,Gig Harbor -  Purdy,,,a_762070,1000095,0,0,4601201-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,Gig Harbor -  Purdy,,,a_762033,1000095,0,0,4601202-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,Gig Harbor -  Purdy,,,a_762070,1000095,0,0,4601203-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,Gig Harbor -  Purdy,,,a_762033,1000095,0,0,4601204-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,Gig Harbor -  Purdy,,,a_762070,1000095,0,0,4601205-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,Gig Harbor -  Purdy,,,a_762033,1000095,0,0,4601206-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,TCC,,,a_762070,1000096,0,0,4601207-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,TCC,,,a_762033,1000096,0,0,4601208-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,TCC,,,a_762070,1000096,0,0,4601209-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,TCC,,,a_762033,1000096,0,0,4601210-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,TCC,,,a_762070,1000096,0,0,4601211-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,TCC,,,a_762033,1000096,0,0,4601212-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,TCC,,,a_762070,1000096,0,0,4601213-11OCT-MVS-SUN-Sunday-04
100-140,11OCT-MVS-SUN-Sunday-04,,TCC,,,a_762033,1000096,0,0,4601214-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,PT Defiance,,,a_762062,110137,0,0,4601215-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,PT Defiance,,,a_762063,110137,0,0,4601216-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,PT Defiance,,,a_762028,110137,0,0,4601217-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,PT Defiance,,,a_762044,110137,0,0,4601218-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,PT Defiance,,,a_762059,110137,0,0,4601219-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,PT Defiance,,,a_762061,110137,0,0,4601220-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,PT Defiance,,,a_762052,110137,0,0,4601221-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,PT Defiance,,,a_762062,110137,0,0,4601222-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,Dtwn Tacoma,,,a_762047,110139,0,0,4601223-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,Dtwn Tacoma,,,a_762062,110139,0,0,4601224-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,Dtwn Tacoma,,,a_762063,110139,0,0,4601225-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,Dtwn Tacoma,,,a_762028,110139,0,0,4601226-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,Dtwn Tacoma,,,a_762044,110139,0,0,4601227-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,Dtwn Tacoma,,,a_762059,110139,0,0,4601228-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,Dtwn Tacoma,,,a_762061,110139,0,0,4601229-11OCT-MVS-SUN-Sunday-04
11-140,11OCT-MVS-SUN-Sunday-04,,Dtwn Tacoma,,,a_762052,110139,0,0,4601230-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762072,2040061,0,0,4601231-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762072,2040061,0,0,4601232-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762060,2040061,0,0,4601233-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762072,2040061,0,0,4601234-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762060,2040061,0,0,4601235-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762072,2040061,0,0,4601236-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762060,2040061,0,0,4601237-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Parkland,,,a_762060,2040060,0,0,4601238-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Parkland,,,a_762072,2040060,0,0,4601239-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Parkland,,,a_762060,2040060,0,0,4601240-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Parkland,,,a_762072,2040060,0,0,4601241-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Parkland,,,a_762060,2040060,0,0,4601242-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Parkland,,,a_762072,2040060,0,0,4601243-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Parkland,,,a_762060,2040060,0,0,4601244-11OCT-MVS-SUN-Sunday-04
204-140,11OCT-MVS-SUN-Sunday-04,,Parkland,,,a_762072,2040060,0,0,4601245-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,VA Hospital-Pierce College,,,a_762034,2140157,0,0,4601246-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,VA Hospital-Pierce College,,,a_762034,2140157,0,0,4601247-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,VA Hospital-Pierce College,,,a_762049,2140157,0,0,4601248-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,VA Hospital-Pierce College,,,a_762034,2140157,0,0,4601249-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,VA Hospital-Pierce College,,,a_762049,2140157,0,0,4601250-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,VA Hospital-Pierce College,,,a_762049,2140157,0,0,4601251-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,VA Hospital-Pierce College,,,a_762049,2140157,0,0,4601252-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,VA Hospital-Pierce College,,,a_762034,2140157,0,0,4601253-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,VA Hospital-Pierce College,,,a_762034,2140157,0,0,4601254-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762049,2140156,0,0,4601255-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762049,2140156,0,0,4601256-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762034,2140156,0,0,4601257-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762049,2140156,0,0,4601258-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762034,2140156,0,0,4601259-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762034,2140156,0,0,4601260-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762034,2140156,0,0,4601261-11OCT-MVS-SUN-Sunday-04
214-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762049,2140156,0,0,4601262-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Pierce College,,,a_762049,2120143,0,0,4601263-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Pierce College,,,a_762049,2120143,0,0,4601264-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Pierce College,,,a_762034,2120143,0,0,4601265-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Pierce College,,,a_762049,2120143,0,0,4601266-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Pierce College,,,a_762034,2120143,0,0,4601267-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Pierce College,,,a_762034,2120143,0,0,4601268-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Pierce College,,,a_762034,2120143,0,0,4601269-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Pierce College,,,a_762049,2120143,0,0,4601270-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Pierce College,,,a_762049,2120143,0,0,4601271-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762034,2120140,0,0,4601272-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762034,2120140,0,0,4601273-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762049,2120140,0,0,4601274-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762034,2120140,0,0,4601275-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762049,2120140,0,0,4601276-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762049,2120140,0,0,4601277-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762049,2120140,0,0,4601278-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762034,2120140,0,0,4601279-11OCT-MVS-SUN-Sunday-04
212-140,11OCT-MVS-SUN-Sunday-04,,Lakewood,,,a_762034,2120140,0,0,4601280-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280075,0,0,4601281-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280075,0,0,4601282-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280075,0,0,4601283-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280075,0,0,4601284-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280075,0,0,4601285-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280075,0,0,4601286-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280075,0,0,4601287-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280075,0,0,4601288-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280074,0,0,4601289-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280074,0,0,4601290-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280074,0,0,4601291-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280074,0,0,4601292-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280074,0,0,4601293-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280074,0,0,4601294-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280074,0,0,4601295-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280074,0,0,4601296-11OCT-MVS-SUN-Sunday-04
28-140,11OCT-MVS-SUN-Sunday-04,,S 12th St,,,a_762050,280074,0,0,4601297-11OCT-MVS-SUN-Sunday-04
16-140,11OCT-MVS-SUN-Sunday-04,,TCC via Proctor District,,,a_762044,160136,0,0,4601298-11OCT-MVS-SUN-Sunday-04
16-140,11OCT-MVS-SUN-Sunday-04,,TCC via Proctor District,,,a_762043,160136,0,0,4601299-11OCT-MVS-SUN-Sunday-04
16-140,11OCT-MVS-SUN-Sunday-04,,TCC via Proctor District,,,a_762061,160136,0,0,4601300-11OCT-MVS-SUN-Sunday-04
16-140,11OCT-MVS-SUN-Sunday-04,,TCC via Proctor District,,,a_762068,160136,0,0,4601301-11OCT-MVS-SUN-Sunday-04
16-140,11OCT-MVS-SUN-Sunday-04,,TCC via Proctor District,,,a_762063,160136,0,0,4601302-11OCT-MVS-SUN-Sunday-04
16-140,11OCT-MVS-SUN-Sunday-04,,TCC via Proctor District,,,a_762023,160136,0,0,4601303-11OCT-MVS-SUN-Sunday-04
16-140,11OCT-MVS-SUN-Sunday-04,,TCC via Proctor District,,,a_762057,160136,0,0,4601304-11OCT-MVS-SUN-Sunday-04
16-140,11OCT-MVS-SUN-Sunday-04,,DWTN via Proctor District,,,a_762063,160137,0,0,4601305-11OCT-MVS-SUN-Sunday-04
41-140,11OCT-MVS-SUN-Sunday-04,,Portland Ave,,,a_762044,410099,0,0,4601306-11OCT-MVS-SUN-Sunday-04
300-140,11OCT-MVS-SUN-Sunday-04,,McChord - Commissary,,,a_762046,3000343,0,0,4601307-11OCT-MVS-SUN-Sunday-04
300-140,11OCT-MVS-SUN-Sunday-04,,McChord - Commissary,,,a_762053,3000343,0,0,4601308-11OCT-MVS-SUN-Sunday-04
300-140,11OCT-MVS-SUN-Sunday-04,,McChord - Commissary,,,a_762032,3000343,0,0,4601309-11OCT-MVS-SUN-Sunday-04
300-140,11OCT-MVS-SUN-Sunday-04,,McChord - Commissary,,,a_762043,3000343,0,0,4601310-11OCT-MVS-SUN-Sunday-04
300-140,11OCT-MVS-SUN-Sunday-04,,McChord - Commissary,,,a_762067,3000343,0,0,4601311-11OCT-MVS-SUN-Sunday-04
300-140,11OCT-MVS-SUN-Sunday-04,,McChord - Commissary,,,a_762066,3000343,0,0,4601312-11OCT-MVS-SUN-Sunday-04
