stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction
1132,,Hunt / Kimball,,47.316246,-122.583321,,,0,,0,
1133,,Eastlake / Stewart,,47.619942,-122.329231,,,0,,0,
1134,,Meridian / 13th,,47.245323,-122.293861,,,0,,0,
1135,,Meridian / Queens,,47.244869,-122.294022,,,0,,0,
1136,,Meridian / 16th,,47.242828,-122.293892,,,0,,0,
1138,,Meridian / 18th,,47.240284,-122.294044,,,0,,0,
114,,112th / Steele,,47.155781,-122.467583,,,0,,0,
1141,,Meridian / 24th,,47.236034,-122.293922,,,0,,0,
1142,,Meridian / 24th,,47.235992,-122.294075,,,0,,0,
1143,,Meridian / 29th,,47.231346,-122.293945,,,0,,0,
1144,,Meridian / 29th,,47.230965,-122.294098,,,0,,0,
1145,,Meridian / 32nd,,47.228439,-122.294083,,,0,,0,
1146,,Meridian / 32nd,,47.228325,-122.29393,,,0,,0,
1147,,Meridian / 36th,,47.225296,-122.293953,,,0,,0,
1148,,Meridian / 36th,,47.225418,-122.294106,,,0,,0,
1149,,Meridian / 8th  TP,,47.249935,-122.293823,,,0,,0,
115,,6th / Pearl,,47.255455,-122.514725,,,0,,0,
1150,,Meridian / Milton  TP,,47.24939,-122.293976,,,0,,0,
1151,,Meridian / Emerald  TP,,47.252312,-122.293785,,,0,,0,
1152,,Meridian / Emerald  TP,,47.25267,-122.29393,,,0,,0,
1154,,Enchanted Pkwy / 352nd,,47.285751,-122.313492,,,0,,0,
1155,,Enchanted Pkwy / 352nd,,47.285713,-122.313644,,,0,,0,
1156,,Enchanted Pkwy / 360th,,47.277512,-122.309723,,,0,,0,
1157,,Enchanted Pkwy / Milton,,47.277714,-122.309708,,,0,,0,
1160,,Meridian / Taylor,,47.242229,-122.294044,,,0,,0,
1161,,SR 161 / Valley,,47.205688,-122.293968,,,0,,0,
1185,,J / 16th  TP,,47.246536,-122.448982,,,0,,0,
1186,,J / 17th,,47.245777,-122.448944,,,0,,0,
1187,,J / 19th  TP,,47.24424,-122.448456,,,0,,0,
1188,,J / 19th  TP,,47.243584,-122.448448,,,0,,0,
1189,,J / 21st,,47.241764,-122.447891,,,0,,0,
1190,,J / 21st,,47.241627,-122.447998,,,0,,0,
1191,,J / 23rd,,47.240097,-122.44751,,,0,,0,
1192,,J / 23rd,,47.239559,-122.447533,,,0,,0,
1198,,Jackson / Gardner,,47.113792,-122.550995,,,0,,0,
12,,100th / Bridgeport,,47.166592,-122.512589,,,0,,0,
120,,Farwest / 111th,,47.156742,-122.573692,,,0,,0,
1203,,Judson / Gilisch  TP,,47.327923,-122.579758,,,0,,0,
1205,,Mildred / 15th,,47.247761,-122.526382,,,0,,0,
1207,,Judson / Gilisch  TP,,47.328014,-122.580086,,,0,,0,
121,,43rd / 9th,,47.151108,-122.282761,,,0,,0,
1213,,Kimball / Erickson,,47.32074,-122.587059,,,0,,0,
1216,,Kimball / Erickson,,47.320477,-122.586906,,,0,,0,
1218,,Lakewood / 82nd,,47.182125,-122.508652,,,0,,0,
1219,,Kimball Dr P&R - Bay 1  TP,,47.318157,-122.586761,,,0,,0,
122,,116th / 110th,,47.15102,-122.282898,,,0,,0,
1220,,Kimball / Pioneer,,47.321865,-122.587639,,,0,,0,
1221,,Kimball / Pioneer,,47.322075,-122.58802,,,0,,0,
1225,,Lakewood / 93rd,,47.17358,-122.507858,,,0,,0,
1226,,Lakewood / 100th,,47.166828,-122.507446,,,0,,0,
1229,,Lakewood / 100th,,47.167629,-122.507454,,,0,,0,
123,,43rd / Meridian,,47.151154,-122.291809,,,0,,0,
1230,,Lakewood / 64th,,47.199448,-122.508667,,,0,,0,
1231,,Lakewood / 74th,,47.190235,-122.50885,,,0,,0,
1232,,Lakewood / 76th,,47.18856,-122.508713,,,0,,0,
1233,,Lakewood / 76th,,47.188282,-122.508545,,,0,,0,
1234,,224th / 38th,,47.053078,-122.379501,,,0,,0,
1235,,Lakewood / Bridgeport,,47.165215,-122.508995,,,0,,0,
1236,,Lakewood / Bridgeport,,47.165169,-122.508553,,,0,,0,
1237,,Lakewood / 93rd,,47.173351,-122.50766,,,0,,0,
1238,,Lakewood / Orchard,,47.202553,-122.508354,,,0,,0,
1239,,Lakewood / Steilacoom,,47.176216,-122.507759,,,0,,0,
124,,43rd / 5th,,47.151051,-122.289436,,,0,,0,
1242,,Lakewood / 82nd,,47.182114,-122.508499,,,0,,0,
1243,,Lakewood / 95th,,47.168686,-122.50631,,,0,,0,
1244,,Lakewood / 64th,,47.198971,-122.508827,,,0,,0,
1245,,Lakewood TC - Zone A   TP,,47.165161,-122.512436,,,0,,0,
1247,,Military / Holden,,47.15049,-122.568665,,,0,,0,
1248,,Gravelly Lake / Madera,,47.155193,-122.526505,,,0,,0,
1249,,Pt Fosdick / 46th,,47.301201,-122.57914,,,0,,0,
125,,116th / 10th,,47.151253,-122.447525,,,0,,0,
1251,,Lexington / Roe,,47.171112,-122.585144,,,0,,0,
1252,,Lexington / Shannon,,47.171249,-122.586952,,,0,,0,
1253,,Lexington / Shannon,,47.171158,-122.587105,,,0,,0,
1254,,Lexington / Stevens,,47.171291,-122.590912,,,0,,0,
1255,,Lexington / Stevens,,47.171196,-122.590652,,,0,,0,
1256,,Vassault / 50th,,47.296597,-122.521049,,,0,,0,
126,,116th / 10th,,47.151161,-122.447716,,,0,,0,
1266,,18th / B,,47.121372,-122.495071,,,0,,0,
1267,,Lincoln / Barnes  TP,,47.122658,-122.495262,,,0,,0,
127,,116th / 12th,,47.151276,-122.450378,,,0,,0,
1271,,M / 38th,,47.222755,-122.450851,,,0,,0,
1272,,M / 39th,,47.221939,-122.450722,,,0,,0,
1273,,M / 41st,,47.220058,-122.450897,,,0,,0,
1274,,M / 41st,,47.219875,-122.450768,,,0,,0,
1275,,M / 43rd,,47.218445,-122.45092,,,0,,0,
1276,,M / 43rd,,47.218311,-122.450783,,,0,,0,
1277,,M / 45th,,47.216713,-122.450821,,,0,,0,
1278,,M / 45th,,47.216713,-122.450958,,,0,,0,
1279,,M / 46th,,47.215229,-122.450981,,,0,,0,
128,,116th / 12th,,47.15118,-122.450294,,,0,,0,
1280,,M / 46th,,47.215118,-122.450844,,,0,,0,
1281,,M / 48th,,47.213924,-122.450905,,,0,,0,
1282,,M / 48th,,47.213764,-122.45108,,,0,,0,
1283,,M / 50th,,47.211658,-122.451057,,,0,,0,
1284,,M / 50th,,47.211784,-122.451187,,,0,,0,
1285,,M / 52nd,,47.21003,-122.45118,,,0,,0,
1286,,M / 52nd,,47.209888,-122.45105,,,0,,0,
1287,,M / 54th,,47.208153,-122.451035,,,0,,0,
1288,,M / 54th,,47.208344,-122.451172,,,0,,0,
1289,,M / 56th   TP,,47.206669,-122.451012,,,0,,0,
129,,116th / Sheridan,,47.151211,-122.452927,,,0,,0,
1290,,M / 56th   TP,,47.206459,-122.451149,,,0,,0,
1291,,Madigan Hospital  TP,,47.108345,-122.553787,,,0,,0,
1292,,Main / 10th,,47.19183,-122.281273,,,0,,0,
1293,,Main / 10th,,47.191727,-122.281189,,,0,,0,
1294,,Main / 12th,,47.191849,-122.278015,,,0,,0,
1295,,Main / 12th,,47.191746,-122.277809,,,0,,0,
1296,,Main / 15th   TP,,47.191875,-122.273407,,,0,,0,
1297,,72nd / 34th,,47.191742,-122.383858,,,0,,0,
1298,,Main / 15th   TP,,47.191757,-122.275787,,,0,,0,
1299,,Main / 23rd,,47.191891,-122.265038,,,0,,0,
13,,100th / Bristol,,47.166615,-122.517265,,,0,,0,
130,,116th / 8th,,47.151222,-122.444809,,,0,,0,
1300,,Main / 23rd,,47.191784,-122.26545,,,0,,0,
1301,,Main / Shaw,,47.191887,-122.257881,,,0,,0,
1302,,Main / 5th,,47.19183,-122.287346,,,0,,0,
1303,,Main / 5th,,47.191723,-122.287735,,,0,,0,
1304,,Main / 8th,,47.191853,-122.284317,,,0,,0,
1305,,Main / 8th,,47.191746,-122.284309,,,0,,0,
1306,,Main / 5th,,47.195194,-122.25222,,,0,,0,
1307,,Main / 5th,,47.194576,-122.253151,,,0,,0,
1308,,Main / 27th,,47.191921,-122.259422,,,0,,0,
131,,116th / 8th,,47.151134,-122.445084,,,0,,0,
1310,,72nd / 34th,,47.191635,-122.383896,,,0,,0,
1311,,26th / D,,47.238716,-122.428902,,,0,,0,
1314,,Col Jackson / Battery,,47.133884,-122.49585,,,0,,0,
1315,,Col Jackson / Battery,,47.133808,-122.495926,,,0,,0,
132,,116th / Ainsworth,,47.151333,-122.455345,,,0,,0,
1323,,Delin / Tacoma,,47.233253,-122.440521,,,0,,0,
1326,,Main / Rainier,,47.172535,-122.596664,,,0,,0,
1329,,Main / Starling,,47.171864,-122.595947,,,0,,0,
133,,116th / Ainsworth,,47.151237,-122.455063,,,0,,0,
1330,,Jefferson / 25th,,47.238625,-122.438988,,,0,,0,
1331,,Jefferson / 25th,,47.2388,-122.438873,,,0,,0,
1332,,Jefferson / 21st,,47.242496,-122.439331,,,0,,0,
1335,,Jefferson / 21st,,47.243011,-122.439224,,,0,,0,
1337,,224th / 46th,,47.052994,-122.369041,,,0,,0,
134,,116th / Park,,47.151184,-122.43969,,,0,,0,
1342,,Maple / Union,,47.123802,-122.551147,,,0,,0,
1343,,Maple / Union,,47.123737,-122.551239,,,0,,0,
1344,,Jefferson / 19th,,47.245335,-122.438934,,,0,,0,
1345,,Jefferson / Broadway,,47.24577,-122.438644,,,0,,0,
135,,116th / Park,,47.151077,-122.439774,,,0,,0,
1350,,Lakewood Station - Bay 3  TP,,47.153233,-122.498581,,,0,,0,
1351,,Lakewood Station - Bay 4  TP,,47.152569,-122.499222,,,0,,0,
1354,,Pacific Hwy / 59th,,47.242931,-122.349609,,,0,,0,
136,,116th / Sheridan,,47.151302,-122.45269,,,0,,0,
1362,,Market / St Helens,,47.257019,-122.44239,,,0,,0,
1363,,Market / 9th,,47.255657,-122.442238,,,0,,0,
1365,,South Tacoma Station  TP,,47.202755,-122.486122,,,0,,0,
1369,,Market / 15th,,47.248573,-122.440628,,,0,,0,
1370,,Market / 13th,,47.250065,-122.440971,,,0,,0,
1371,,Orchard / 34th,,47.227467,-122.505066,,,0,,0,
1373,,Market / 17th,,47.246773,-122.440086,,,0,,0,
1374,,Market / 17th,,47.246593,-122.440186,,,0,,0,
1375,,Market / 19th,,47.245098,-122.43969,,,0,,0,
1376,,19th / Market,,47.244843,-122.440094,,,0,,0,
1380,,McCarver / 27th,,47.271816,-122.46521,,,0,,0,
1387,,McCarver / 27th,,47.271919,-122.465355,,,0,,0,
1388,,McCarver / 29th,,47.273869,-122.46537,,,0,,0,
1389,,McCarver / 29th,,47.273758,-122.465233,,,0,,0,
1390,,Tacoma Ave / McCarver,,47.270012,-122.46505,,,0,,0,
1391,,McCarver / Tacoma Ave,,47.270248,-122.46534,,,0,,0,
1392,,McChord / Bridgeport,,47.139378,-122.502708,,,0,,0,
1393,,McChord / Detroit,,47.139229,-122.508041,,,0,,0,
1395,,McChord / Lincoln,,47.14019,-122.512741,,,0,,0,
1396,,McChord / Lincoln,,47.140106,-122.512794,,,0,,0,
1399,,McKinley / 44th,,47.217369,-122.420845,,,0,,0,
14,,100th / David,,47.166649,-122.504318,,,0,,0,
140,,121st / A,,47.14743,-122.431885,,,0,,0,
1400,,McKinley / G,,47.233379,-122.423637,,,0,,0,
1401,,McKinley / Division,,47.227863,-122.420807,,,0,,0,
1402,,McKinley / 35th,,47.230553,-122.42112,,,0,,0,
1403,,McKinley / 35th,,47.230457,-122.420967,,,0,,0,
1404,,McKinley / 36th,,47.226528,-122.420746,,,0,,0,
1405,,McKinley / 36th,,47.22641,-122.420883,,,0,,0,
1406,,McKinley / 37th,,47.224579,-122.420776,,,0,,0,
1407,,McKinley / 37th,,47.224495,-122.420914,,,0,,0,
1408,,McKinley / 38th   TP,,47.222767,-122.420929,,,0,,0,
1409,,McKinley / 38th   TP,,47.222767,-122.420792,,,0,,0,
1410,,McKinley / 40th,,47.220963,-122.420937,,,0,,0,
1411,,McKinley / 40th,,47.220783,-122.420807,,,0,,0,
1412,,McKinley / 43rd,,47.218395,-122.420975,,,0,,0,
1413,,McKinley / 43rd,,47.2183,-122.420837,,,0,,0,
1414,,McKinley / 45th,,47.216106,-122.42099,,,0,,0,
1415,,McKinley / 46th,,47.215496,-122.420998,,,0,,0,
1416,,McKinley / 46th,,47.21524,-122.42086,,,0,,0,
1417,,McKinley / 48th,,47.213623,-122.420975,,,0,,0,
1418,,McKinley / 48th,,47.213417,-122.420837,,,0,,0,
1419,,McKinley / 50th,,47.211895,-122.420837,,,0,,0,
1420,,McKinley / 50th,,47.21151,-122.420975,,,0,,0,
1421,,McKinley / 53rd,,47.208767,-122.42099,,,0,,0,
1422,,McKinley / 53rd,,47.209152,-122.420853,,,0,,0,
1425,,McKinley / 56th,,47.206467,-122.420975,,,0,,0,
1426,,McKinley / 56th,,47.2061,-122.420837,,,0,,0,
1427,,McKinley / 58th,,47.204605,-122.42083,,,0,,0,
1428,,McKinley / 58th,,47.204491,-122.420967,,,0,,0,
1429,,McKinley / 60th,,47.202824,-122.420845,,,0,,0,
1430,,McKinley / 60th,,47.202713,-122.420982,,,0,,0,
1431,,McKinley / 62nd,,47.200985,-122.420975,,,0,,0,
1432,,McKinley / 62nd,,47.200737,-122.420837,,,0,,0,
1433,,McKinley / 64th  TP,,47.198776,-122.42099,,,0,,0,
1434,,McKinley / 64th  TP,,47.198807,-122.420853,,,0,,0,
1435,,McKinley / 66th,,47.197342,-122.420998,,,0,,0,
1436,,McKinley / 66th,,47.197041,-122.42086,,,0,,0,
1437,,McKinley / 68th,,47.195724,-122.421005,,,0,,0,
1438,,McKinley / 68th,,47.195255,-122.420883,,,0,,0,
1440,,McKinley / 72nd,,47.192753,-122.421028,,,0,,0,
1441,,McKinley / 72nd,,47.192287,-122.420891,,,0,,0,
1450,,McKinley / D,,47.233967,-122.426743,,,0,,0,
1451,,McKinley / D,,47.233772,-122.426506,,,0,,0,
1452,,McKinley / G,,47.233276,-122.423485,,,0,,0,
1453,,McKinley / Morton,,47.228622,-122.420708,,,0,,0,
1454,,McKinley / Morton,,47.228432,-122.420555,,,0,,0,
1455,,McKinley / Wright,,47.232594,-122.421585,,,0,,0,
1456,,McKinley / Wright,,47.232567,-122.421722,,,0,,0,
1457,,Sunset Park   TP,,47.245674,-122.211525,,,0,,0,
1459,,Meadow / 93rd,,47.173172,-122.526222,,,0,,0,
1460,,Meadow / 95th,,47.171818,-122.526207,,,0,,0,
1461,,Meadow / 95th,,47.171459,-122.526337,,,0,,0,
1462,,Meadow / Sacramento,,47.175148,-122.526299,,,0,,0,
1463,,Meadow / Lake Grove,,47.168442,-122.526115,,,0,,0,
1464,,Meadow / Lake Grove,,47.168045,-122.526237,,,0,,0,
1465,,Meadow / La Salle,,47.172802,-122.526352,,,0,,0,
1466,,Meadow / Mt Tacoma,,47.169693,-122.526283,,,0,,0,
1467,,Meadow / Mt Tacoma,,47.169884,-122.526146,,,0,,0,
1468,,Meadow / Foster,,47.174274,-122.52639,,,0,,0,
1470,,Meridian / 194th,,47.080414,-122.293823,,,0,,0,
1471,,Meridian / 194th,,47.079823,-122.294037,,,0,,0,
1472,,Meridian / 204th,,47.070869,-122.294617,,,0,,0,
1473,,Meridian / 204th,,47.071747,-122.29438,,,0,,0,
1474,,Meridian / 224th   TP,,47.053566,-122.294708,,,0,,0,
1475,,Meridian / 224th   TP,,47.054306,-122.294884,,,0,,0,
1478,,Meridian / Eustis Hunt,,47.05986,-122.294708,,,0,,0,
1479,,Meridian / Eustis Hunt,,47.058918,-122.294891,,,0,,0,
1481,,Meridian / 28th,,47.164345,-122.293091,,,0,,0,
1482,,Meridian / 9th,,47.184151,-122.293564,,,0,,0,
1484,,Meridian / 39th,,47.155418,-122.292892,,,0,,0,
1485,,Lakeland Hills / 62nd,,47.252625,-122.212486,,,0,,0,
1486,,Meridian / 43rd,,47.15139,-122.292892,,,0,,0,
1487,,Meridian / 116th,,47.150055,-122.293045,,,0,,0,
1488,,Meridian / 120th,,47.147713,-122.29287,,,0,,0,
1489,,Meridian / 120th,,47.14719,-122.293053,,,0,,0,
1490,,Meridian / 123rd,,47.143612,-122.293053,,,0,,0,
1491,,Meridian / 123rd,,47.144188,-122.292877,,,0,,0,
1492,,Meridian / 128th,,47.139458,-122.293076,,,0,,0,
1493,,Meridian / 128th,,47.140362,-122.292885,,,0,,0,
1494,,Meridian / 132nd,,47.136879,-122.292923,,,0,,0,
1495,,Meridian / 132nd,,47.136284,-122.293106,,,0,,0,
1496,,Meridian / 136th,,47.133217,-122.292931,,,0,,0,
1497,,Meridian / 136th,,47.132645,-122.293114,,,0,,0,
1498,,Meridian / 144th,,47.125912,-122.292984,,,0,,0,
1499,,Meridian / 144th,,47.125313,-122.293175,,,0,,0,
15,,100th / David,,47.166557,-122.50399,,,0,,0,
1500,,Meridian / 149th,,47.121197,-122.293114,,,0,,0,
1501,,Meridian / 147th,,47.122223,-122.293259,,,0,,0,
1502,,Meridian / 14th,,47.178185,-122.293465,,,0,,0,
1503,,Meridian / 14th,,47.178638,-122.293617,,,0,,0,
1504,,Meridian / 152nd  TP,,47.118649,-122.293152,,,0,,0,
1505,,Meridian / 152nd  TP,,47.117279,-122.293358,,,0,,0,
1507,,Meridian / 17th,,47.175911,-122.293404,,,0,,0,
1508,,Meridian / 17th,,47.175911,-122.293556,,,0,,0,
1509,,Meridian / 19th,,47.17382,-122.293419,,,0,,0,
1510,,Meridian / 19th,,47.174065,-122.293564,,,0,,0,
1512,,Meridian / 21st,,47.171078,-122.293427,,,0,,0,
1513,,Meridian / 21st,,47.171574,-122.293579,,,0,,0,
1514,,Meridian / 23rd,,47.169586,-122.293411,,,0,,0,
1515,,Meridian / 23rd,,47.169567,-122.293564,,,0,,0,
1516,,Meridian / 27th,,47.165527,-122.293198,,,0,,0,
1517,,Meridian / 27th,,47.165459,-122.293343,,,0,,0,
1519,,Meridian / 4th,,47.19384,-122.293831,,,0,,0,
1520,,Lakeland Hills / Evergreen,,47.25563,-122.213867,,,0,,0,
1521,,Meridian / 6th,,47.186737,-122.293755,,,0,,0,
1522,,Meridian / 9th,,47.184181,-122.293716,,,0,,0,
1523,,Meridian / 163rd,,47.106403,-122.293533,,,0,,0,
1524,,Meridian / 10th,,47.182056,-122.293533,,,0,,0,
1525,,Meridian / 10th,,47.181522,-122.293671,,,0,,0,
1526,,Meridian / Skyview Condominiums,,47.167648,-122.293266,,,0,,0,
1527,,Meridian / Tiffany's Skate Inn,,47.200954,-122.29377,,,0,,0,
1528,,Meridian / River Rd,,47.200054,-122.293915,,,0,,0,
1529,,Meridian / Main,,47.192093,-122.2938,,,0,,0,
153,,Lakeland Hills / Mill Pond,,47.259922,-122.219894,,,0,,0,
1530,,Lakeland Hills / Valley,,47.262402,-122.228683,,,0,,0,
1531,,Meridian / Meridian West Apts,,47.167561,-122.293411,,,0,,0,
1532,,Meridian / Valley,,47.206696,-122.293831,,,0,,0,
1533,,Lakeland / Valley,,47.262321,-122.228233,,,0,,0,
1534,,Meridian / 160th  TP,,47.110554,-122.293518,,,0,,0,
1535,,Meridian / 163rd,,47.106537,-122.293358,,,0,,0,
1536,,Mildred / 6th,,47.254784,-122.526474,,,0,,0,
1537,,Lakeland Hills / Mill Pond,,47.259758,-122.21991,,,0,,0,
1538,,Mildred / 10th,,47.251961,-122.526299,,,0,,0,
1539,,Mildred / 10th,,47.251556,-122.526428,,,0,,0,
1540,,Mildred / 12th,,47.250229,-122.526268,,,0,,0,
1541,,Mildred / 12th,,47.249714,-122.526398,,,0,,0,
1542,,Mildred / 8th,,47.253059,-122.526337,,,0,,0,
1543,,Mildred / 8th,,47.253277,-122.526482,,,0,,0,
1544,,James Center Plaza,,47.244682,-122.526421,,,0,,0,
1545,,Mildred / TCC,,47.247143,-122.52626,,,0,,0,
155,,144th / 42nd,,47.389042,-122.594063,,,0,,0,
1553,,MLK Jr Way / 5th,,47.257725,-122.453148,,,0,,0,
1555,,MLK Jr Wy / Division  TP,,47.260254,-122.453712,,,0,,0,
1556,,MLK Jr Way / 11th,,47.251743,-122.451782,,,0,,0,
1557,,MLK Jr Way / Ernest Brazill,,47.25111,-122.451508,,,0,,0,
1558,,MLK Jr Way / 13th,,47.249947,-122.45137,,,0,,0,
1559,,MLK Jr Way / 4th,,47.259163,-122.453331,,,0,,0,
156,,144th / 41st,,47.388943,-122.593903,,,0,,0,
1560,,MLK Jr Way / 6th,,47.257309,-122.452919,,,0,,0,
1561,,MLK Jr Way / 9th,,47.253941,-122.452133,,,0,,0,
1562,,MLK Jr Way / 9th,,47.253712,-122.452225,,,0,,0,
1563,,Murray / 148th,,47.123692,-122.542641,,,0,,0,
1565,,11th / Adams,,47.259933,-122.487137,,,0,,0,
1566,,11th / Adams,,47.259838,-122.487083,,,0,,0,
1567,,11th / Cheyenne,,47.259911,-122.499146,,,0,,0,
1568,,11th / Cheyenne,,47.259819,-122.499306,,,0,,0,
1569,,11th / Ferdinand,,47.259903,-122.502151,,,0,,0,
157,,144th / 45th,,47.389,-122.598633,,,0,,0,
1570,,11th / Ferdinand,,47.259811,-122.502411,,,0,,0,
