stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,wheelchair_boarding,stop_direction
1,,Marine Dr NE & 27th Ave NE,,48.05585865712008,-122.1953382776307,,,0,,0,
10,,Ellison James Dr & Steve Williams Dr,,48.069307182744865,-122.27636413622787,,,0,,0,
1000,,Hwy 99 & 148th St SW,,47.86476388955826,-122.28118046027281,,,0,,0,
1001,,Hwy 99 & 156th St SW,,47.8578519019059,-122.28762808138484,,,0,,0,
1002,,Hwy 99 & 44th Ave W,,47.85123479371151,-122.29264024010365,,,0,,0,
1003,,Hwy 99 & 168th St SW,,47.84702962212772,-122.29428143533791,,,0,,0,
1004,,Hwy 99 & 174th Pl SW,,47.84135454632635,-122.29743669895923,,,0,,0,
1005,,Hwy 99 & 176th St SW,,47.840079149668796,-122.29853695547523,,,0,,0,
1006,,Hwy 99 & 188th St SW,,47.828746680833795,-122.30833920281133,,,0,,0,
1007,,Hwy 99 & 196th St SW,,47.821667158141516,-122.3144686255669,,,0,,0,
1008,,Hwy 99 & 200th St SW,,47.81813963262162,-122.31753102750031,,,0,,0,
1009,,Hwy 99 & 204th St SW,,47.81428541315603,-122.32082788634928,,,0,,0,
1010,,Hwy 99 & 208th St SW,,47.81071853172612,-122.3235300898096,,,0,,0,
1011,,Hwy 99 & 212th St SW,,47.80710073044402,-122.32613684208972,,,0,,0,
1012,,Hwy 99 & 216th St SW,,47.80410027761246,-122.32828892396843,,,0,,0,
1013,,Hwy 99 & 220th St SW,,47.79994566095162,-122.3312579856296,,,0,,0,
1014,,Hwy 99 & 230th St SW,,47.79082946922982,-122.33786300477834,,,0,,0,
1015,,Hwy 99 & 234th St SW,,47.78810551544477,-122.33982240556288,,,0,,0,
1016,,Hwy 99 & 238th St SW,,47.78393920002941,-122.34282184332726,,,0,,0,
1017,,Hwy 99 & Edmonds Wy,,47.77918048552523,-122.34603133593814,,,0,,0,
1018,,Hwy 99 & 52nd Ave W,,47.83460571745533,-122.30327304447113,,,0,,0,
1020,,Hwy 99 & Lincoln Wy,,47.87369246082745,-122.27285961558712,,,0,,0,
1021,,Hwy 99 & N Manor Wy,,47.88013745484489,-122.26684756830919,,,0,,0,
1022,,Hwy 99 & 76th Ave W,,47.7952171204454,-122.33470234318092,,,0,,0,
1023,,Hwy 99 & 240th St SW,,47.78124084621269,-122.34491165425406,,,0,,0,
