route_id,service_id,trip_id,trip_headsign,direction_id,block_id,shape_id
1810,20110923,181090923113,To Friday Harbor,,,1810
1810,20110923,181090923114,To Friday Harbor,,,1810
1813,20110923,181390923110,To Lopez Island,,,1813
1813,20110923,181390923111,To Lopez Island,,,1813
1813,20110923,181390923112,To Lopez Island,,,1813
1813,20110923,181390923113,To Lopez Island,,,1813
1813,20110923,181390923114,To Lopez Island,,,1813
1813,20110923,181390923115,To Lopez Island,,,1813
1815,20110923,181590923110,To Orcas Island,,,1815
1815,20110923,181590923111,To Orcas Island,,,1815
1815,20110923,181590923112,To Orcas Island,,,1815
1815,20110923,181590923113,To Orcas Island,,,1815
1815,20110923,181590923114,To Orcas Island,,,1815
1815,20110923,181590923115,To Orcas Island,,,1815
1815,20110923,181590923116,To Orcas Island,,,1815
191,20110923,191100923110,To Anacortes,,,191
191,20110923,191100923111,To Anacortes,,,191
1910,20110923,1910100923110,To Friday Harbor,,,1910
2022,20110923,2022150923110,To Vashon Island,,,2022
2022,20110923,2022150923111,To Vashon Island,,,2022
2022,20110923,20221509231110,To Vashon Island,,,2022
2022,20110923,20221509231111,To Vashon Island,,,2022
2022,20110923,20221509231112,To Vashon Island,,,2022
2022,20110923,20221509231113,To Vashon Island,,,2022
2022,20110923,20221509231114,To Vashon Island,,,2022
2022,20110923,20221509231115,To Vashon Island,,,2022
2022,20110923,20221509231116,To Vashon Island,,,2022
2022,20110923,20221509231117,To Vashon Island,,,2022
2022,20110923,20221509231118,To Vashon Island,,,2022
2022,20110923,20221509231119,To Vashon Island,,,2022
2022,20110923,2022150923112,To Vashon Island,,,2022
2022,20110923,20221509231120,To Vashon Island,,,2022
2022,20110923,20221509231121,To Vashon Island,,,2022
2022,20110923,20221509231122,To Vashon Island,,,2022
2022,20110923,2022150923113,To Vashon Island,,,2022
2022,20110923,2022150923114,To Vashon Island,,,2022
2022,20110923,2022150923115,To Vashon Island,,,2022
2022,20110923,2022150923116,To Vashon Island,,,2022
2022,20110923,2022150923117,To Vashon Island,,,2022
2022,20110923,2022150923118,To Vashon Island,,,2022
2022,20110923,2022150923119,To Vashon Island,,,2022
209,20110923,209130923110,To Fauntleroy,,,209
209,20110923,209130923111,To Fauntleroy,,,209
209,20110923,2091309231110,To Fauntleroy,,,209
209,20110923,2091309231111,To Fauntleroy,,,209
209,20110923,2091309231112,To Fauntleroy,,,209
209,20110923,2091309231113,To Fauntleroy,,,209
209,20110923,2091309231114,To Fauntleroy,,,209
209,20110923,2091309231115,To Fauntleroy,,,209
209,20110923,2091309231116,To Fauntleroy,,,209
209,20110923,2091309231117,To Fauntleroy,,,209
209,20110923,2091309231118,To Fauntleroy,,,209
209,20110923,2091309231119,To Fauntleroy,,,209
209,20110923,209130923112,To Fauntleroy,,,209
209,20110923,2091309231120,To Fauntleroy,,,209
209,20110923,2091309231121,To Fauntleroy,,,209
209,20110923,2091309231122,To Fauntleroy,,,209
209,20110923,2091309231123,To Fauntleroy,,,209
209,20110923,2091309231124,To Fauntleroy,,,209
209,20110923,2091309231125,To Fauntleroy,,,209
209,20110923,209130923113,To Fauntleroy,,,209
209,20110923,209130923114,To Fauntleroy,,,209
209,20110923,209130923115,To Fauntleroy,,,209
209,20110923,209130923116,To Fauntleroy,,,209
209,20110923,209130923117,To Fauntleroy,,,209
209,20110923,209130923118,To Fauntleroy,,,209
209,20110923,209130923119,To Fauntleroy,,,209
2116,20110923,211610923110,To Point Defiance,,,2116
2116,20110923,211610923111,To Point Defiance,,,2116
2116,20110923,2116109231110,To Point Defiance,,,2116
2116,20110923,2116109231111,To Point Defiance,,,2116
2116,20110923,2116109231112,To Point Defiance,,,2116
2116,20110923,2116109231113,To Point Defiance,,,2116
2116,20110923,2116109231114,To Point Defiance,,,2116
2116,20110923,2116109231115,To Point Defiance,,,2116
2116,20110923,2116109231116,To Point Defiance,,,2116
2116,20110923,2116109231117,To Point Defiance,,,2116
2116,20110923,2116109231118,To Point Defiance,,,2116
2116,20110923,211610923112,To Point Defiance,,,2116
2116,20110923,211610923113,To Point Defiance,,,2116
2116,20110923,211610923114,To Point Defiance,,,2116
2116,20110923,211610923115,To Point Defiance,,,2116
2116,20110923,211610923116,To Point Defiance,,,2116
2116,20110923,211610923117,To Point Defiance,,,2116
2116,20110923,211610923118,To Point Defiance,,,2116
2116,20110923,211610923119,To Point Defiance,,,2116
2220,20110923,2220150923110,To Southworth,,,2220
2220,20110923,2220150923111,To Southworth,,,2220
2220,20110923,22201509231110,To Southworth,,,2220
2220,20110923,22201509231111,To Southworth,,,2220
2220,20110923,22201509231112,To Southworth,,,2220
2220,20110923,22201509231113,To Southworth,,,2220
2220,20110923,22201509231114,To Southworth,,,2220
2220,20110923,22201509231115,To Southworth,,,2220
2220,20110923,22201509231116,To Southworth,,,2220
2220,20110923,22201509231117,To Southworth,,,2220
2220,20110923,22201509231118,To Southworth,,,2220
2220,20110923,22201509231119,To Southworth,,,2220
2220,20110923,2220150923112,To Southworth,,,2220
2220,20110923,2220150923113,To Southworth,,,2220
2220,20110923,2220150923114,To Southworth,,,2220
2220,20110923,2220150923115,To Southworth,,,2220
2220,20110923,2220150923116,To Southworth,,,2220
2220,20110923,2220150923117,To Southworth,,,2220
2220,20110923,2220150923118,To Southworth,,,2220
2220,20110923,2220150923119,To Southworth,,,2220
229,20110923,229140923110,To Fauntleroy,,,229
229,20110923,229140923111,To Fauntleroy,,,229
229,20110923,2291409231110,To Fauntleroy,,,229
229,20110923,2291409231111,To Fauntleroy,,,229
229,20110923,2291409231112,To Fauntleroy,,,229
229,20110923,2291409231113,To Fauntleroy,,,229
229,20110923,2291409231114,To Fauntleroy,,,229
229,20110923,2291409231115,To Fauntleroy,,,229
229,20110923,2291409231116,To Fauntleroy,,,229
229,20110923,2291409231117,To Fauntleroy,,,229
229,20110923,2291409231118,To Fauntleroy,,,229
229,20110923,2291409231119,To Fauntleroy,,,229
229,20110923,229140923112,To Fauntleroy,,,229
229,20110923,2291409231120,To Fauntleroy,,,229
229,20110923,2291409231121,To Fauntleroy,,,229
229,20110923,2291409231122,To Fauntleroy,,,229
229,20110923,2291409231123,To Fauntleroy,,,229
229,20110923,2291409231124,To Fauntleroy,,,229
229,20110923,2291409231125,To Fauntleroy,,,229
229,20110923,2291409231126,To Fauntleroy,,,229
229,20110923,2291409231127,To Fauntleroy,,,229
229,20110923,2291409231128,To Fauntleroy,,,229
229,20110923,2291409231129,To Fauntleroy,,,229
229,20110923,229140923113,To Fauntleroy,,,229
229,20110923,2291409231130,To Fauntleroy,,,229
229,20110923,2291409231131,To Fauntleroy,,,229
229,20110923,2291409231132,To Fauntleroy,,,229
229,20110923,2291409231133,To Fauntleroy,,,229
229,20110923,229140923114,To Fauntleroy,,,229
229,20110923,229140923115,To Fauntleroy,,,229
229,20110923,229140923116,To Fauntleroy,,,229
229,20110923,229140923117,To Fauntleroy,,,229
229,20110923,229140923118,To Fauntleroy,,,229
229,20110923,229140923119,To Fauntleroy,,,229
37,20110923,3750923110,To Seattle,,,37
37,20110923,3750923111,To Seattle,,,37
37,20110923,37509231110,To Seattle,,,37
37,20110923,37509231111,To Seattle,,,37
37,20110923,37509231112,To Seattle,,,37
37,20110923,37509231113,To Seattle,,,37
37,20110923,37509231114,To Seattle,,,37
37,20110923,37509231115,To Seattle,,,37
37,20110923,37509231116,To Seattle,,,37
37,20110923,37509231117,To Seattle,,,37
37,20110923,37509231118,To Seattle,,,37
37,20110923,37509231119,To Seattle,,,37
37,20110923,3750923112,To Seattle,,,37
37,20110923,37509231120,To Seattle,,,37
37,20110923,37509231121,To Seattle,,,37
37,20110923,37509231122,To Seattle,,,37
37,20110923,3750923113,To Seattle,,,37
37,20110923,3750923114,To Seattle,,,37
37,20110923,3750923115,To Seattle,,,37
37,20110923,3750923116,To Seattle,,,37
37,20110923,3750923117,To Seattle,,,37
37,20110923,3750923118,To Seattle,,,37
37,20110923,3750923119,To Seattle,,,37
47,20110923,4730923110,To Seattle,,,47
47,20110923,4730923111,To Seattle,,,47
47,20110923,47309231110,To Seattle,,,47
47,20110923,47309231111,To Seattle,,,47
47,20110923,47309231112,To Seattle,,,47
47,20110923,47309231113,To Seattle,,,47
47,20110923,47309231114,To Seattle,,,47
47,20110923,4730923112,To Seattle,,,47
47,20110923,4730923113,To Seattle,,,47
47,20110923,4730923114,To Seattle,,,47
47,20110923,4730923115,To Seattle,,,47
47,20110923,4730923116,To Seattle,,,47
47,20110923,4730923117,To Seattle,,,47
47,20110923,4730923118,To Seattle,,,47
47,20110923,4730923119,To Seattle,,,47
514,20110923,51470923110,To Mukilteo,,,514
514,20110923,51470923111,To Mukilteo,,,514
514,20110923,514709231110,To Mukilteo,,,514
514,20110923,514709231111,To Mukilteo,,,514
514,20110923,514709231112,To Mukilteo,,,514
514,20110923,514709231113,To Mukilteo,,,514
514,20110923,514709231114,To Mukilteo,,,514
514,20110923,514709231115,To Mukilteo,,,514
514,20110923,514709231116,To Mukilteo,,,514
514,20110923,514709231117,To Mukilteo,,,514
514,20110923,514709231118,To Mukilteo,,,514
514,20110923,514709231119,To Mukilteo,,,514
514,20110923,51470923112,To Mukilteo,,,514
514,20110923,514709231120,To Mukilteo,,,514
514,20110923,514709231121,To Mukilteo,,,514
514,20110923,514709231122,To Mukilteo,,,514
514,20110923,514709231123,To Mukilteo,,,514
514,20110923,514709231124,To Mukilteo,,,514
514,20110923,514709231125,To Mukilteo,,,514
514,20110923,514709231126,To Mukilteo,,,514
514,20110923,514709231127,To Mukilteo,,,514
514,20110923,514709231128,To Mukilteo,,,514
514,20110923,514709231129,To Mukilteo,,,514
514,20110923,51470923113,To Mukilteo,,,514
514,20110923,514709231130,To Mukilteo,,,514
514,20110923,514709231131,To Mukilteo,,,514
514,20110923,514709231132,To Mukilteo,,,514
514,20110923,514709231133,To Mukilteo,,,514
514,20110923,514709231134,To Mukilteo,,,514
514,20110923,514709231135,To Mukilteo,,,514
514,20110923,514709231136,To Mukilteo,,,514
514,20110923,514709231137,To Mukilteo,,,514
514,20110923,514709231138,To Mukilteo,,,514
514,20110923,514709231139,To Mukilteo,,,514
514,20110923,51470923114,To Mukilteo,,,514
514,20110923,514709231140,To Mukilteo,,,514
514,20110923,51470923115,To Mukilteo,,,514
514,20110923,51470923116,To Mukilteo,,,514
514,20110923,51470923117,To Mukilteo,,,514
514,20110923,51470923118,To Mukilteo,,,514
514,20110923,51470923119,To Mukilteo,,,514
73,20110923,7350923110,To Bainbridge Island,,,73
73,20110923,7350923111,To Bainbridge Island,,,73
73,20110923,73509231110,To Bainbridge Island,,,73
73,20110923,73509231111,To Bainbridge Island,,,73
73,20110923,73509231112,To Bainbridge Island,,,73
73,20110923,73509231113,To Bainbridge Island,,,73
73,20110923,73509231114,To Bainbridge Island,,,73
73,20110923,73509231115,To Bainbridge Island,,,73
73,20110923,73509231116,To Bainbridge Island,,,73
73,20110923,73509231117,To Bainbridge Island,,,73
73,20110923,73509231118,To Bainbridge Island,,,73
73,20110923,73509231119,To Bainbridge Island,,,73
73,20110923,7350923112,To Bainbridge Island,,,73
73,20110923,73509231120,To Bainbridge Island,,,73
73,20110923,73509231121,To Bainbridge Island,,,73
73,20110923,73509231122,To Bainbridge Island,,,73
73,20110923,7350923113,To Bainbridge Island,,,73
73,20110923,7350923114,To Bainbridge Island,,,73
73,20110923,7350923115,To Bainbridge Island,,,73
73,20110923,7350923116,To Bainbridge Island,,,73
73,20110923,7350923117,To Bainbridge Island,,,73
73,20110923,7350923118,To Bainbridge Island,,,73
73,20110923,7350923119,To Bainbridge Island,,,73
74,20110923,7430923110,To Bremerton,,,74
74,20110923,7430923111,To Bremerton,,,74
74,20110923,74309231110,To Bremerton,,,74
74,20110923,74309231111,To Bremerton,,,74
74,20110923,74309231112,To Bremerton,,,74
74,20110923,74309231113,To Bremerton,,,74
74,20110923,74309231114,To Bremerton,,,74
74,20110923,7430923112,To Bremerton,,,74
74,20110923,7430923113,To Bremerton,,,74
74,20110923,7430923114,To Bremerton,,,74
74,20110923,7430923115,To Bremerton,,,74
74,20110923,7430923116,To Bremerton,,,74
74,20110923,7430923117,To Bremerton,,,74
74,20110923,7430923118,To Bremerton,,,74
74,20110923,7430923119,To Bremerton,,,74
812,20110923,81260923110,To Kingston,,,812
812,20110923,81260923111,To Kingston,,,812
812,20110923,812609231110,To Kingston,,,812
812,20110923,812609231111,To Kingston,,,812
812,20110923,812609231112,To Kingston,,,812
812,20110923,812609231113,To Kingston,,,812
812,20110923,812609231114,To Kingston,,,812
812,20110923,812609231115,To Kingston,,,812
812,20110923,812609231116,To Kingston,,,812
812,20110923,812609231117,To Kingston,,,812
812,20110923,812609231118,To Kingston,,,812
812,20110923,812609231119,To Kingston,,,812
812,20110923,81260923112,To Kingston,,,812
812,20110923,812609231120,To Kingston,,,812
812,20110923,812609231121,To Kingston,,,812
812,20110923,812609231122,To Kingston,,,812
812,20110923,812609231123,To Kingston,,,812
812,20110923,812609231124,To Kingston,,,812
812,20110923,812609231125,To Kingston,,,812
812,20110923,81260923113,To Kingston,,,812
812,20110923,81260923114,To Kingston,,,812
812,20110923,81260923115,To Kingston,,,812
812,20110923,81260923116,To Kingston,,,812
812,20110923,81260923117,To Kingston,,,812
812,20110923,81260923118,To Kingston,,,812
812,20110923,81260923119,To Kingston,,,812
920,20110923,920130923110,To Southworth,,,920
920,20110923,920130923111,To Southworth,,,920
920,20110923,9201309231110,To Southworth,,,920
920,20110923,9201309231111,To Southworth,,,920
920,20110923,9201309231112,To Southworth,,,920
920,20110923,9201309231113,To Southworth,,,920
920,20110923,9201309231114,To Southworth,,,920
920,20110923,9201309231115,To Southworth,,,920
920,20110923,9201309231116,To Southworth,,,920
920,20110923,9201309231117,To Southworth,,,920
920,20110923,9201309231118,To Southworth,,,920
920,20110923,9201309231119,To Southworth,,,920
920,20110923,920130923112,To Southworth,,,920
920,20110923,9201309231120,To Southworth,,,920
920,20110923,9201309231121,To Southworth,,,920
920,20110923,9201309231122,To Southworth,,,920
920,20110923,9201309231123,To Southworth,,,920
920,20110923,9201309231124,To Southworth,,,920
920,20110923,9201309231125,To Southworth,,,920
920,20110923,920130923113,To Southworth,,,920
920,20110923,920130923114,To Southworth,,,920
920,20110923,920130923115,To Southworth,,,920
920,20110923,920130923116,To Southworth,,,920
920,20110923,920130923117,To Southworth,,,920
920,20110923,920130923118,To Southworth,,,920
920,20110923,920130923119,To Southworth,,,920
922,20110923,922140923110,To Vashon Island,,,922
922,20110923,922140923111,To Vashon Island,,,922
922,20110923,9221409231110,To Vashon Island,,,922
922,20110923,9221409231111,To Vashon Island,,,922
922,20110923,9221409231112,To Vashon Island,,,922
922,20110923,9221409231113,To Vashon Island,,,922
922,20110923,9221409231114,To Vashon Island,,,922
922,20110923,9221409231115,To Vashon Island,,,922
922,20110923,9221409231116,To Vashon Island,,,922
922,20110923,9221409231117,To Vashon Island,,,922
922,20110923,9221409231118,To Vashon Island,,,922
922,20110923,9221409231119,To Vashon Island,,,922
922,20110923,922140923112,To Vashon Island,,,922
922,20110923,9221409231120,To Vashon Island,,,922
922,20110923,9221409231121,To Vashon Island,,,922
922,20110923,9221409231122,To Vashon Island,,,922
922,20110923,9221409231123,To Vashon Island,,,922
922,20110923,9221409231124,To Vashon Island,,,922
922,20110923,9221409231125,To Vashon Island,,,922
922,20110923,9221409231126,To Vashon Island,,,922
922,20110923,9221409231127,To Vashon Island,,,922
922,20110923,9221409231128,To Vashon Island,,,922
922,20110923,9221409231129,To Vashon Island,,,922
922,20110923,922140923113,To Vashon Island,,,922
922,20110923,9221409231130,To Vashon Island,,,922
922,20110923,9221409231131,To Vashon Island,,,922
922,20110923,9221409231132,To Vashon Island,,,922
922,20110923,922140923114,To Vashon Island,,,922
922,20110923,922140923115,To Vashon Island,,,922
922,20110923,922140923116,To Vashon Island,,,922
922,20110923,922140923117,To Vashon Island,,,922
922,20110923,922140923118,To Vashon Island,,,922
922,20110923,922140923119,To Vashon Island,,,922
101,20110924,10190924110,To Anacortes,,,101
101,20110924,10190924111,To Anacortes,,,101
101,20110924,10190924112,To Anacortes,,,101
101,20110924,10190924113,To Anacortes,,,101
101,20110924,10190924114,To Anacortes,,,101
101,20110924,10190924115,To Anacortes,,,101
101,20110924,10190924116,To Anacortes,,,101
1013,20110924,101390924110,To Lopez Island,,,1013
1013,20110924,101390924111,To Lopez Island,,,1013
1013,20110924,101390924112,To Lopez Island,,,1013
1013,20110924,101390924113,To Lopez Island,,,1013
1013,20110924,101390924114,To Lopez Island,,,1013
1013,20110924,101390924115,To Lopez Island,,,1013
1013,20110924,101390924116,To Lopez Island,,,1013
1013,20110924,101390924117,To Lopez Island,,,1013
1015,20110924,101590924110,To Orcas Island,,,1015
1015,20110924,101590924111,To Orcas Island,,,1015
1015,20110924,101590924112,To Orcas Island,,,1015
1015,20110924,101590924113,To Orcas Island,,,1015
1015,20110924,101590924114,To Orcas Island,,,1015
1015,20110924,101590924115,To Orcas Island,,,1015
1018,20110924,101890924110,To Shaw Island,,,1018
1018,20110924,101890924111,To Shaw Island,,,1018
1018,20110924,101890924112,To Shaw Island,,,1018
1018,20110924,101890924113,To Shaw Island,,,1018
1018,20110924,101890924114,To Shaw Island,,,1018
1018,20110924,101890924115,To Shaw Island,,,1018
1019,20110924,1019100924110,To Sidney B.C.,,,1019
110,20110924,11090924110,To Friday Harbor,,,110
110,20110924,11090924111,To Friday Harbor,,,110
110,20110924,11090924112,To Friday Harbor,,,110
110,20110924,11090924113,To Friday Harbor,,,110
110,20110924,11090924114,To Friday Harbor,,,110
110,20110924,11090924115,To Friday Harbor,,,110
110,20110924,11090924116,To Friday Harbor,,,110
1117,20110924,111780924110,To Port Townsend,,,1117
1117,20110924,111780924111,To Port Townsend,,,1117
1117,20110924,1117809241110,To Port Townsend,,,1117
1117,20110924,1117809241111,To Port Townsend,,,1117
1117,20110924,1117809241112,To Port Townsend,,,1117
1117,20110924,1117809241113,To Port Townsend,,,1117
1117,20110924,1117809241114,To Port Townsend,,,1117
1117,20110924,111780924112,To Port Townsend,,,1117
1117,20110924,111780924113,To Port Townsend,,,1117
1117,20110924,111780924114,To Port Townsend,,,1117
1117,20110924,111780924115,To Port Townsend,,,1117
1117,20110924,111780924116,To Port Townsend,,,1117
1117,20110924,111780924117,To Port Townsend,,,1117
1117,20110924,111780924118,To Port Townsend,,,1117
1117,20110924,111780924119,To Port Townsend,,,1117
113,20110924,11390924110,To Lopez Island,,,113
113,20110924,11390924111,To Lopez Island,,,113
113,20110924,11390924112,To Lopez Island,,,113
113,20110924,11390924113,To Lopez Island,,,113
113,20110924,11390924114,To Lopez Island,,,113
113,20110924,11390924115,To Lopez Island,,,113
115,20110924,11590924110,To Orcas Island,,,115
115,20110924,11590924111,To Orcas Island,,,115
115,20110924,11590924112,To Orcas Island,,,115
115,20110924,11590924113,To Orcas Island,,,115
115,20110924,11590924114,To Orcas Island,,,115
115,20110924,11590924115,To Orcas Island,,,115
115,20110924,11590924116,To Orcas Island,,,115
118,20110924,11890924110,To Shaw Island,,,118
118,20110924,11890924111,To Shaw Island,,,118
118,20110924,11890924112,To Shaw Island,,,118
118,20110924,11890924113,To Shaw Island,,,118
118,20110924,11890924114,To Shaw Island,,,118
118,20110924,11890924115,To Shaw Island,,,118
119,20110924,119100924110,To Sidney B.C.,,,119
119,20110924,119100924111,To Sidney B.C.,,,119
128,20110924,12860924110,To Edmonds,,,128
128,20110924,12860924111,To Edmonds,,,128
128,20110924,128609241110,To Edmonds,,,128
128,20110924,128609241111,To Edmonds,,,128
128,20110924,128609241112,To Edmonds,,,128
128,20110924,128609241113,To Edmonds,,,128
128,20110924,128609241114,To Edmonds,,,128
128,20110924,128609241115,To Edmonds,,,128
128,20110924,128609241116,To Edmonds,,,128
128,20110924,128609241117,To Edmonds,,,128
128,20110924,128609241118,To Edmonds,,,128
128,20110924,128609241119,To Edmonds,,,128
128,20110924,12860924112,To Edmonds,,,128
128,20110924,128609241120,To Edmonds,,,128
128,20110924,128609241121,To Edmonds,,,128
128,20110924,128609241122,To Edmonds,,,128
128,20110924,12860924113,To Edmonds,,,128
128,20110924,12860924114,To Edmonds,,,128
128,20110924,12860924115,To Edmonds,,,128
128,20110924,12860924116,To Edmonds,,,128
128,20110924,12860924117,To Edmonds,,,128
128,20110924,12860924118,To Edmonds,,,128
128,20110924,12860924119,To Edmonds,,,128
131,20110924,13190924110,To Anacortes,,,131
131,20110924,13190924111,To Anacortes,,,131
131,20110924,13190924112,To Anacortes,,,131
131,20110924,13190924113,To Anacortes,,,131
131,20110924,13190924114,To Anacortes,,,131
131,20110924,13190924115,To Anacortes,,,131
131,20110924,13190924116,To Anacortes,,,131
131,20110924,13190924117,To Anacortes,,,131
1310,20110924,131090924110,To Friday Harbor,,,1310
1310,20110924,131090924111,To Friday Harbor,,,1310
1310,20110924,131090924112,To Friday Harbor,,,1310
1310,20110924,131090924113,To Friday Harbor,,,1310
1310,20110924,131090924114,To Friday Harbor,,,1310
1315,20110924,131590924110,To Orcas Island,,,1315
1315,20110924,131590924111,To Orcas Island,,,1315
1315,20110924,131590924112,To Orcas Island,,,1315
1315,20110924,131590924113,To Orcas Island,,,1315
1315,20110924,131590924114,To Orcas Island,,,1315
1315,20110924,131590924115,To Orcas Island,,,1315
1318,20110924,131890924110,To Shaw Island,,,1318
1318,20110924,131890924111,To Shaw Island,,,1318
1318,20110924,131890924112,To Shaw Island,,,1318
1318,20110924,131890924113,To Shaw Island,,,1318
1318,20110924,131890924114,To Shaw Island,,,1318
145,20110924,14570924110,To Clinton,,,145
145,20110924,14570924111,To Clinton,,,145
145,20110924,145709241110,To Clinton,,,145
145,20110924,145709241111,To Clinton,,,145
145,20110924,145709241112,To Clinton,,,145
145,20110924,145709241113,To Clinton,,,145
145,20110924,145709241114,To Clinton,,,145
145,20110924,145709241115,To Clinton,,,145
145,20110924,145709241116,To Clinton,,,145
145,20110924,145709241117,To Clinton,,,145
145,20110924,145709241118,To Clinton,,,145
145,20110924,145709241119,To Clinton,,,145
145,20110924,14570924112,To Clinton,,,145
145,20110924,145709241120,To Clinton,,,145
145,20110924,145709241121,To Clinton,,,145
145,20110924,145709241122,To Clinton,,,145
145,20110924,145709241123,To Clinton,,,145
145,20110924,145709241124,To Clinton,,,145
145,20110924,145709241125,To Clinton,,,145
145,20110924,145709241126,To Clinton,,,145
145,20110924,145709241127,To Clinton,,,145
145,20110924,145709241128,To Clinton,,,145
145,20110924,145709241129,To Clinton,,,145
145,20110924,14570924113,To Clinton,,,145
145,20110924,145709241130,To Clinton,,,145
145,20110924,145709241131,To Clinton,,,145
145,20110924,145709241132,To Clinton,,,145
145,20110924,145709241133,To Clinton,,,145
145,20110924,145709241134,To Clinton,,,145
145,20110924,145709241135,To Clinton,,,145
145,20110924,145709241136,To Clinton,,,145
145,20110924,145709241137,To Clinton,,,145
145,20110924,145709241138,To Clinton,,,145
145,20110924,14570924114,To Clinton,,,145
145,20110924,14570924115,To Clinton,,,145
145,20110924,14570924116,To Clinton,,,145
145,20110924,14570924117,To Clinton,,,145
145,20110924,14570924118,To Clinton,,,145
145,20110924,14570924119,To Clinton,,,145
151,20110924,15190924110,To Anacortes,,,151
151,20110924,15190924111,To Anacortes,,,151
151,20110924,15190924112,To Anacortes,,,151
151,20110924,15190924113,To Anacortes,,,151
151,20110924,15190924114,To Anacortes,,,151
151,20110924,15190924115,To Anacortes,,,151
151,20110924,15190924116,To Anacortes,,,151
1510,20110924,151090924110,To Friday Harbor,,,1510
1510,20110924,151090924111,To Friday Harbor,,,1510
1510,20110924,151090924112,To Friday Harbor,,,1510
1510,20110924,151090924113,To Friday Harbor,,,1510
1510,20110924,151090924114,To Friday Harbor,,,1510
1513,20110924,151390924110,To Lopez Island,,,1513
1513,20110924,151390924111,To Lopez Island,,,1513
1513,20110924,151390924112,To Lopez Island,,,1513
1513,20110924,151390924113,To Lopez Island,,,1513
1513,20110924,151390924114,To Lopez Island,,,1513
1513,20110924,151390924115,To Lopez Island,,,1513
1518,20110924,151890924110,To Shaw Island,,,1518
1518,20110924,151890924111,To Shaw Island,,,1518
1518,20110924,151890924112,To Shaw Island,,,1518
1518,20110924,151890924113,To Shaw Island,,,1518
1518,20110924,151890924114,To Shaw Island,,,1518
1518,20110924,151890924115,To Shaw Island,,,1518
1518,20110924,151890924116,To Shaw Island,,,1518
1518,20110924,151890924117,To Shaw Island,,,1518
1621,20110924,162110924110,To Tahlequah,,,1621
1621,20110924,162110924111,To Tahlequah,,,1621
1621,20110924,1621109241110,To Tahlequah,,,1621
1621,20110924,1621109241111,To Tahlequah,,,1621
1621,20110924,1621109241112,To Tahlequah,,,1621
1621,20110924,1621109241113,To Tahlequah,,,1621
1621,20110924,1621109241114,To Tahlequah,,,1621
1621,20110924,1621109241115,To Tahlequah,,,1621
1621,20110924,1621109241116,To Tahlequah,,,1621
1621,20110924,1621109241117,To Tahlequah,,,1621
1621,20110924,1621109241118,To Tahlequah,,,1621
1621,20110924,162110924112,To Tahlequah,,,1621
1621,20110924,162110924113,To Tahlequah,,,1621
1621,20110924,162110924114,To Tahlequah,,,1621
1621,20110924,162110924115,To Tahlequah,,,1621
1621,20110924,162110924116,To Tahlequah,,,1621
1621,20110924,162110924117,To Tahlequah,,,1621
1621,20110924,162110924118,To Tahlequah,,,1621
1621,20110924,162110924119,To Tahlequah,,,1621
1711,20110924,171180924110,To Coupeville,,,1711
1711,20110924,171180924111,To Coupeville,,,1711
1711,20110924,1711809241110,To Coupeville,,,1711
1711,20110924,1711809241111,To Coupeville,,,1711
1711,20110924,1711809241112,To Coupeville,,,1711
1711,20110924,1711809241113,To Coupeville,,,1711
1711,20110924,1711809241114,To Coupeville,,,1711
1711,20110924,171180924112,To Coupeville,,,1711
1711,20110924,171180924113,To Coupeville,,,1711
1711,20110924,171180924114,To Coupeville,,,1711
1711,20110924,171180924115,To Coupeville,,,1711
1711,20110924,171180924116,To Coupeville,,,1711
1711,20110924,171180924117,To Coupeville,,,1711
1711,20110924,171180924118,To Coupeville,,,1711
1711,20110924,171180924119,To Coupeville,,,1711
181,20110924,18190924110,To Anacortes,,,181
181,20110924,18190924111,To Anacortes,,,181
181,20110924,18190924112,To Anacortes,,,181
181,20110924,18190924113,To Anacortes,,,181
181,20110924,18190924114,To Anacortes,,,181
181,20110924,18190924115,To Anacortes,,,181
1810,20110924,181090924110,To Friday Harbor,,,1810
1810,20110924,181090924111,To Friday Harbor,,,1810
1810,20110924,181090924112,To Friday Harbor,,,1810
1810,20110924,181090924113,To Friday Harbor,,,1810
1810,20110924,181090924114,To Friday Harbor,,,1810
1813,20110924,181390924110,To Lopez Island,,,1813
1813,20110924,181390924111,To Lopez Island,,,1813
1813,20110924,181390924112,To Lopez Island,,,1813
1813,20110924,181390924113,To Lopez Island,,,1813
1813,20110924,181390924114,To Lopez Island,,,1813
1813,20110924,181390924115,To Lopez Island,,,1813
1815,20110924,181590924110,To Orcas Island,,,1815
1815,20110924,181590924111,To Orcas Island,,,1815
1815,20110924,181590924112,To Orcas Island,,,1815
1815,20110924,181590924113,To Orcas Island,,,1815
1815,20110924,181590924114,To Orcas Island,,,1815
1815,20110924,181590924115,To Orcas Island,,,1815
1815,20110924,181590924116,To Orcas Island,,,1815
191,20110924,191100924110,To Anacortes,,,191
191,20110924,191100924111,To Anacortes,,,191
1910,20110924,1910100924110,To Friday Harbor,,,1910
2022,20110924,2022150924110,To Vashon Island,,,2022
2022,20110924,2022150924111,To Vashon Island,,,2022
2022,20110924,20221509241110,To Vashon Island,,,2022
2022,20110924,20221509241111,To Vashon Island,,,2022
2022,20110924,20221509241112,To Vashon Island,,,2022
2022,20110924,20221509241113,To Vashon Island,,,2022
