trip_id,stop_sequence,stop_id,arrival_time,departure_time,stop_headsign,route_short_name,pickup_type,drop_off_type,shape_dist_traveled
C25042,9,C_2365,18:31:00,18:31:00,Everett,,0,0,
C25042,10,C_2861,18:31:00,18:31:00,Everett,,0,0,
C25043,1,C_2856,17:34:00,17:34:00,Lynnwood,,0,0,
C25043,2,C_2914,17:39:00,17:39:00,Lynnwood,,0,0,
C25043,3,C_355,17:43:00,17:43:00,Lynnwood,,0,0,
C25043,4,C_2850,17:58:00,17:58:00,Lynnwood,,0,0,
C25043,5,C_2150,18:00:00,18:00:00,Lynnwood,,0,0,
C25043,6,C_374,18:07:00,18:07:00,Lynnwood,,0,0,
C25043,7,C_2229,18:09:00,18:09:00,Lynnwood,,0,0,
C25043,8,C_2350,18:13:00,18:13:00,Lynnwood,,0,0,
C25043,9,C_2134,18:16:00,18:16:00,Lynnwood,,0,0,
C25043,10,C_1303,18:26:00,18:26:00,Lynnwood,,0,0,
C25043,11,C_1305,18:26:00,18:26:00,Lynnwood,,0,0,
C25043,12,C_2035,18:33:00,18:33:00,Lynnwood,,0,0,
C25044,1,C_2856,17:41:00,17:41:00,Everett,,0,0,
C25044,2,C_2914,17:46:00,17:46:00,Everett,,0,0,
C25044,3,C_355,17:50:00,17:50:00,Everett,,0,0,
C25044,4,C_2850,18:04:00,18:04:00,Everett,,0,0,
C25044,5,C_2134,18:14:00,18:14:00,Everett,,0,0,
C25044,6,C_2163,18:26:00,18:26:00,Everett,,0,0,
C25044,7,C_2869,18:35:00,18:35:00,Everett,,0,0,
C25044,8,C_2364,18:44:00,18:44:00,Everett,,0,0,
C25044,9,C_2365,18:45:00,18:45:00,Everett,,0,0,
C25044,10,C_2861,18:45:00,18:45:00,Everett,,0,0,
C25045,1,C_2856,18:06:00,18:06:00,Lynnwood,,0,0,
C25045,2,C_2914,18:10:00,18:10:00,Lynnwood,,0,0,
C25045,3,C_355,18:13:00,18:13:00,Lynnwood,,0,0,
C25045,4,C_2850,18:25:00,18:25:00,Lynnwood,,0,0,
C25045,5,C_2150,18:27:00,18:27:00,Lynnwood,,0,0,
C25045,6,C_374,18:34:00,18:34:00,Lynnwood,,0,0,
C25045,7,C_2229,18:36:00,18:36:00,Lynnwood,,0,0,
C25045,8,C_2350,18:40:00,18:40:00,Lynnwood,,0,0,
C25045,9,C_2134,18:43:00,18:43:00,Lynnwood,,0,0,
C25045,10,C_1303,18:53:00,18:53:00,Lynnwood,,0,0,
C25045,11,C_1305,18:53:00,18:53:00,Lynnwood,,0,0,
C25045,12,C_2035,19:00:00,19:00:00,Lynnwood,,0,0,
C25046,1,C_2856,18:11:00,18:11:00,Everett,,0,0,
C25046,2,C_2914,18:15:00,18:15:00,Everett,,0,0,
C25046,3,C_355,18:18:00,18:18:00,Everett,,0,0,
C25046,4,C_2850,18:30:00,18:30:00,Everett,,0,0,
C25046,5,C_2134,18:39:00,18:39:00,Everett,,0,0,
C25046,6,C_2163,18:51:00,18:51:00,Everett,,0,0,
C25046,7,C_2869,19:00:00,19:00:00,Everett,,0,0,
C25046,8,C_2364,19:09:00,19:09:00,Everett,,0,0,
C25046,9,C_2365,19:10:00,19:10:00,Everett,,0,0,
C25046,10,C_2861,19:10:00,19:10:00,Everett,,0,0,
C25047,1,C_2856,18:29:00,18:29:00,Lynnwood,,0,0,
C25047,2,C_2914,18:33:00,18:33:00,Lynnwood,,0,0,
C25047,3,C_355,18:36:00,18:36:00,Lynnwood,,0,0,
C25047,4,C_2850,18:48:00,18:48:00,Lynnwood,,0,0,
C25047,5,C_2150,18:50:00,18:50:00,Lynnwood,,0,0,
C25047,6,C_374,18:57:00,18:57:00,Lynnwood,,0,0,
C25047,7,C_2229,18:59:00,18:59:00,Lynnwood,,0,0,
C25047,8,C_2350,19:03:00,19:03:00,Lynnwood,,0,0,
C25047,9,C_2134,19:06:00,19:06:00,Lynnwood,,0,0,
C25047,10,C_1303,19:16:00,19:16:00,Lynnwood,,0,0,
C25047,11,C_1305,19:16:00,19:16:00,Lynnwood,,0,0,
C25047,12,C_2035,19:23:00,19:23:00,Lynnwood,,0,0,
C25048,1,C_2856,18:43:00,18:43:00,Everett,,0,0,
C25048,2,C_2914,18:47:00,18:47:00,Everett,,0,0,
C25048,3,C_355,18:50:00,18:50:00,Everett,,0,0,
C25048,4,C_2850,19:02:00,19:02:00,Everett,,0,0,
C25048,5,C_2134,19:11:00,19:11:00,Everett,,0,0,
C25048,6,C_2163,19:23:00,19:23:00,Everett,,0,0,
C25048,7,C_2869,19:32:00,19:32:00,Everett,,0,0,
C25048,8,C_2364,19:41:00,19:41:00,Everett,,0,0,
C25048,9,C_2365,19:42:00,19:42:00,Everett,,0,0,
C25048,10,C_2861,19:42:00,19:42:00,Everett,,0,0,
C25049,1,C_2856,18:52:00,18:52:00,Lynnwood,,0,0,
C25049,2,C_2914,18:56:00,18:56:00,Lynnwood,,0,0,
C25049,3,C_355,18:59:00,18:59:00,Lynnwood,,0,0,
C25049,4,C_2850,19:11:00,19:11:00,Lynnwood,,0,0,
C25049,5,C_2150,19:13:00,19:13:00,Lynnwood,,0,0,
C25049,6,C_374,19:20:00,19:20:00,Lynnwood,,0,0,
C25049,7,C_2229,19:22:00,19:22:00,Lynnwood,,0,0,
C25049,8,C_2350,19:26:00,19:26:00,Lynnwood,,0,0,
C25049,9,C_2134,19:29:00,19:29:00,Lynnwood,,0,0,
C25049,10,C_1303,19:39:00,19:39:00,Lynnwood,,0,0,
C25049,11,C_1305,19:39:00,19:39:00,Lynnwood,,0,0,
C25049,12,C_2035,19:46:00,19:46:00,Lynnwood,,0,0,
C25050,1,C_2856,19:15:00,19:15:00,Lynnwood,,0,0,
C25050,2,C_2914,19:19:00,19:19:00,Lynnwood,,0,0,
C25050,3,C_355,19:22:00,19:22:00,Lynnwood,,0,0,
C25050,4,C_2850,19:32:00,19:32:00,Lynnwood,,0,0,
C25050,5,C_2150,19:34:00,19:34:00,Lynnwood,,0,0,
C25050,6,C_374,19:41:00,19:41:00,Lynnwood,,0,0,
C25050,7,C_2229,19:43:00,19:43:00,Lynnwood,,0,0,
C25050,8,C_2350,19:47:00,19:47:00,Lynnwood,,0,0,
C25050,9,C_2134,19:50:00,19:50:00,Lynnwood,,0,0,
C25050,10,C_1303,20:00:00,20:00:00,Lynnwood,,0,0,
C25050,11,C_1305,20:00:00,20:00:00,Lynnwood,,0,0,
C25050,12,C_2035,20:07:00,20:07:00,Lynnwood,,0,0,
C25051,1,C_2856,19:45:00,19:45:00,Lynnwood,,0,0,
C25051,2,C_2914,19:49:00,19:49:00,Lynnwood,,0,0,
C25051,3,C_355,19:52:00,19:52:00,Lynnwood,,0,0,
C25051,4,C_2850,20:02:00,20:02:00,Lynnwood,,0,0,
C25051,5,C_2150,20:04:00,20:04:00,Lynnwood,,0,0,
C25051,6,C_374,20:11:00,20:11:00,Lynnwood,,0,0,
C25051,7,C_2229,20:13:00,20:13:00,Lynnwood,,0,0,
C25051,8,C_2350,20:17:00,20:17:00,Lynnwood,,0,0,
C25051,9,C_2134,20:20:00,20:20:00,Lynnwood,,0,0,
C25051,10,C_1303,20:30:00,20:30:00,Lynnwood,,0,0,
C25051,11,C_1305,20:30:00,20:30:00,Lynnwood,,0,0,
C25051,12,C_2035,20:37:00,20:37:00,Lynnwood,,0,0,
C25052,1,C_2856,20:15:00,20:15:00,Lynnwood,,0,0,
C25052,2,C_2914,20:19:00,20:19:00,Lynnwood,,0,0,
C25052,3,C_355,20:22:00,20:22:00,Lynnwood,,0,0,
C25052,4,C_2850,20:32:00,20:32:00,Lynnwood,,0,0,
C25052,5,C_2150,20:34:00,20:34:00,Lynnwood,,0,0,
C25052,6,C_374,20:41:00,20:41:00,Lynnwood,,0,0,
C25052,7,C_2229,20:43:00,20:43:00,Lynnwood,,0,0,
C25052,8,C_2350,20:47:00,20:47:00,Lynnwood,,0,0,
C25052,9,C_2134,20:50:00,20:50:00,Lynnwood,,0,0,
C25052,10,C_1303,21:00:00,21:00:00,Lynnwood,,0,0,
C25052,11,C_1305,21:00:00,21:00:00,Lynnwood,,0,0,
C25052,12,C_2035,21:05:00,21:05:00,Lynnwood,,0,0,
C25053,1,C_2856,21:15:00,21:15:00,Lynnwood,,0,0,
C25053,2,C_2914,21:19:00,21:19:00,Lynnwood,,0,0,
C25053,3,C_355,21:22:00,21:22:00,Lynnwood,,0,0,
C25053,4,C_2850,21:32:00,21:32:00,Lynnwood,,0,0,
C25053,5,C_2150,21:34:00,21:34:00,Lynnwood,,0,0,
C25053,6,C_374,21:39:00,21:39:00,Lynnwood,,0,0,
C25053,7,C_2229,21:41:00,21:41:00,Lynnwood,,0,0,
C25053,8,C_2350,21:44:00,21:44:00,Lynnwood,,0,0,
C25053,9,C_2134,21:47:00,21:47:00,Lynnwood,,0,0,
C25053,10,C_1303,21:57:00,21:57:00,Lynnwood,,0,0,
C25053,11,C_1305,21:57:00,21:57:00,Lynnwood,,0,0,
C25053,12,C_2035,22:02:00,22:02:00,Lynnwood,,0,0,
C25054,1,C_2856,22:15:00,22:15:00,Lynnwood,,0,0,
C25054,2,C_2914,22:19:00,22:19:00,Lynnwood,,0,0,
C25054,3,C_355,22:22:00,22:22:00,Lynnwood,,0,0,
C25054,4,C_2850,22:32:00,22:32:00,Lynnwood,,0,0,
C25054,5,C_2150,22:34:00,22:34:00,Lynnwood,,0,0,
C25054,6,C_374,22:39:00,22:39:00,Lynnwood,,0,0,
C25054,7,C_2229,22:41:00,22:41:00,Lynnwood,,0,0,
C25054,8,C_2350,22:44:00,22:44:00,Lynnwood,,0,0,
C25054,9,C_2134,22:47:00,22:47:00,Lynnwood,,0,0,
C25054,10,C_1303,22:57:00,22:57:00,Lynnwood,,0,0,
C25054,11,C_1305,22:57:00,22:57:00,Lynnwood,,0,0,
C25054,12,C_2035,23:02:00,23:02:00,Lynnwood,,0,0,
C25055,1,C_2907,05:27:00,05:27:00,Ash Way,,0,0,
C25055,2,C_640,05:31:00,05:31:00,Ash Way,,0,0,
C25055,3,C_635,05:32:00,05:32:00,Ash Way,,0,0,
C25055,4,C_2638,05:34:00,05:34:00,Ash Way,,0,0,
C25055,5,C_641,05:36:00,05:36:00,Ash Way,,0,0,
C25055,6,C_634,05:37:00,05:37:00,Ash Way,,0,0,
C25055,7,C_473,05:40:00,05:40:00,Ash Way,,0,0,
C25055,8,C_476,05:42:00,05:42:00,Ash Way,,0,0,
C25055,9,C_759,05:49:00,05:49:00,Ash Way,,0,0,
C25055,10,C_2158,05:56:00,05:56:00,Ash Way,,0,0,
C25055,12,C_2766,06:03:00,06:03:00,Ash Way,,0,0,
C25055,13,C_2114,06:08:00,06:08:00,Ash Way,,0,0,
C25055,14,C_2131,06:17:00,06:17:00,Ash Way,,0,0,
C25056,1,C_2907,05:45:00,05:45:00,Everett,,0,0,
C25056,2,C_640,05:49:00,05:49:00,Everett,,0,0,
C25056,3,C_635,05:50:00,05:50:00,Everett,,0,0,
C25056,4,C_2638,05:52:00,05:52:00,Everett,,0,0,
C25056,5,C_641,05:54:00,05:54:00,Everett,,0,0,
C25056,6,C_634,05:55:00,05:55:00,Everett,,0,0,
C25056,7,C_473,05:58:00,05:58:00,Everett,,0,0,
C25056,8,C_476,06:00:00,06:00:00,Everett,,0,0,
C25056,9,C_759,06:07:00,06:07:00,Everett,,0,0,
C25056,10,C_2158,06:14:00,06:14:00,Everett,,0,0,
C25056,12,C_2869,06:31:00,06:31:00,Everett,,0,0,
C25056,13,C_2364,06:39:00,06:39:00,Everett,,0,0,
C25056,14,C_2768,06:39:00,06:39:00,Everett,,0,0,
C25056,15,C_2356,06:42:00,06:42:00,Everett,,0,0,
C25056,16,C_2466,06:44:00,06:44:00,Everett,,0,0,
C25056,17,C_426,06:45:00,06:45:00,Everett,,0,0,
C25056,18,C_427,06:47:00,06:47:00,Everett,,0,0,
C25057,1,C_2907,05:57:00,05:57:00,Ash Way,,0,0,
C25057,2,C_640,06:01:00,06:01:00,Ash Way,,0,0,
C25057,3,C_635,06:02:00,06:02:00,Ash Way,,0,0,
C25057,4,C_2638,06:04:00,06:04:00,Ash Way,,0,0,
C25057,5,C_641,06:06:00,06:06:00,Ash Way,,0,0,
C25057,6,C_634,06:07:00,06:07:00,Ash Way,,0,0,
C25057,7,C_473,06:10:00,06:10:00,Ash Way,,0,0,
C25057,8,C_476,06:12:00,06:12:00,Ash Way,,0,0,
C25057,9,C_759,06:19:00,06:19:00,Ash Way,,0,0,
C25057,10,C_2158,06:26:00,06:26:00,Ash Way,,0,0,
C25057,12,C_2766,06:33:00,06:33:00,Ash Way,,0,0,
C25057,13,C_2114,06:38:00,06:38:00,Ash Way,,0,0,
C25057,14,C_2131,06:47:00,06:47:00,Ash Way,,0,0,
C25058,1,C_2907,06:15:00,06:15:00,Everett,,0,0,
C25058,2,C_640,06:19:00,06:19:00,Everett,,0,0,
C25058,3,C_635,06:20:00,06:20:00,Everett,,0,0,
C25058,4,C_2638,06:22:00,06:22:00,Everett,,0,0,
C25058,5,C_641,06:24:00,06:24:00,Everett,,0,0,
C25058,6,C_634,06:25:00,06:25:00,Everett,,0,0,
C25058,7,C_473,06:28:00,06:28:00,Everett,,0,0,
C25058,8,C_476,06:30:00,06:30:00,Everett,,0,0,
C25058,9,C_759,06:37:00,06:37:00,Everett,,0,0,
C25058,10,C_2158,06:44:00,06:44:00,Everett,,0,0,
C25058,12,C_2869,07:01:00,07:01:00,Everett,,0,0,
C25058,13,C_2364,07:09:00,07:09:00,Everett,,0,0,
C25058,14,C_2768,07:09:00,07:09:00,Everett,,0,0,
C25058,15,C_2356,07:12:00,07:12:00,Everett,,0,0,
C25058,16,C_2466,07:14:00,07:14:00,Everett,,0,0,
C25058,17,C_426,07:15:00,07:15:00,Everett,,0,0,
C25058,18,C_427,07:17:00,07:17:00,Everett,,0,0,
C25059,1,C_2907,06:27:00,06:27:00,Ash Way,,0,0,
C25059,2,C_640,06:31:00,06:31:00,Ash Way,,0,0,
C25059,3,C_635,06:32:00,06:32:00,Ash Way,,0,0,
C25059,4,C_2638,06:34:00,06:34:00,Ash Way,,0,0,
C25059,5,C_641,06:36:00,06:36:00,Ash Way,,0,0,
C25059,6,C_634,06:37:00,06:37:00,Ash Way,,0,0,
C25059,7,C_473,06:40:00,06:40:00,Ash Way,,0,0,
C25059,8,C_476,06:42:00,06:42:00,Ash Way,,0,0,
C25059,9,C_759,06:49:00,06:49:00,Ash Way,,0,0,
C25059,10,C_2158,06:56:00,06:56:00,Ash Way,,0,0,
C25059,12,C_2766,07:03:00,07:03:00,Ash Way,,0,0,
C25059,13,C_2114,07:08:00,07:08:00,Ash Way,,0,0,
C25059,14,C_2131,07:17:00,07:17:00,Ash Way,,0,0,
C25060,1,C_2907,06:42:00,06:42:00,Ash Way,,0,0,
C25060,2,C_640,06:46:00,06:46:00,Ash Way,,0,0,
C25060,3,C_635,06:47:00,06:47:00,Ash Way,,0,0,
C25060,4,C_2638,06:49:00,06:49:00,Ash Way,,0,0,
C25060,5,C_641,06:51:00,06:51:00,Ash Way,,0,0,
C25060,6,C_634,06:52:00,06:52:00,Ash Way,,0,0,
C25060,7,C_473,06:55:00,06:55:00,Ash Way,,0,0,
C25060,8,C_476,06:57:00,06:57:00,Ash Way,,0,0,
C25060,9,C_759,07:04:00,07:04:00,Ash Way,,0,0,
C25060,10,C_2158,07:11:00,07:11:00,Ash Way,,0,0,
C25060,12,C_2766,07:18:00,07:18:00,Ash Way,,0,0,
C25060,13,C_2114,07:23:00,07:23:00,Ash Way,,0,0,
C25060,14,C_2131,07:32:00,07:32:00,Ash Way,,0,0,
C25061,1,C_2907,06:45:00,06:45:00,Everett,,0,0,
C25061,2,C_640,06:49:00,06:49:00,Everett,,0,0,
C25061,3,C_635,06:50:00,06:50:00,Everett,,0,0,
C25061,4,C_2638,06:52:00,06:52:00,Everett,,0,0,
C25061,5,C_641,06:54:00,06:54:00,Everett,,0,0,
C25061,6,C_634,06:55:00,06:55:00,Everett,,0,0,
C25061,7,C_473,06:58:00,06:58:00,Everett,,0,0,
C25061,8,C_476,07:00:00,07:00:00,Everett,,0,0,
C25061,9,C_759,07:07:00,07:07:00,Everett,,0,0,
C25061,10,C_2158,07:14:00,07:14:00,Everett,,0,0,
C25061,12,C_2869,07:31:00,07:31:00,Everett,,0,0,
C25061,13,C_2364,07:39:00,07:39:00,Everett,,0,0,
C25061,14,C_2768,07:39:00,07:39:00,Everett,,0,0,
C25061,15,C_2356,07:42:00,07:42:00,Everett,,0,0,
C25061,16,C_2466,07:44:00,07:44:00,Everett,,0,0,
C25061,17,C_426,07:45:00,07:45:00,Everett,,0,0,
C25061,18,C_427,07:47:00,07:47:00,Everett,,0,0,
C25062,1,C_2907,06:57:00,06:57:00,Ash Way,,0,0,
C25062,2,C_640,07:01:00,07:01:00,Ash Way,,0,0,
C25062,3,C_635,07:02:00,07:02:00,Ash Way,,0,0,
C25062,4,C_2638,07:04:00,07:04:00,Ash Way,,0,0,
C25062,5,C_641,07:06:00,07:06:00,Ash Way,,0,0,
C25062,6,C_634,07:07:00,07:07:00,Ash Way,,0,0,
C25062,7,C_473,07:10:00,07:10:00,Ash Way,,0,0,
C25062,8,C_476,07:12:00,07:12:00,Ash Way,,0,0,
C25062,9,C_759,07:19:00,07:19:00,Ash Way,,0,0,
C25062,10,C_2158,07:26:00,07:26:00,Ash Way,,0,0,
C25062,12,C_2766,07:33:00,07:33:00,Ash Way,,0,0,
C25062,13,C_2114,07:38:00,07:38:00,Ash Way,,0,0,
C25062,14,C_2131,07:47:00,07:47:00,Ash Way,,0,0,
C25063,1,C_2907,07:12:00,07:12:00,Ash Way,,0,0,
C25063,2,C_640,07:16:00,07:16:00,Ash Way,,0,0,
C25063,3,C_635,07:17:00,07:17:00,Ash Way,,0,0,
C25063,4,C_2638,07:19:00,07:19:00,Ash Way,,0,0,
C25063,5,C_641,07:21:00,07:21:00,Ash Way,,0,0,
C25063,6,C_634,07:22:00,07:22:00,Ash Way,,0,0,
C25063,7,C_473,07:25:00,07:25:00,Ash Way,,0,0,
C25063,8,C_476,07:27:00,07:27:00,Ash Way,,0,0,
C25063,9,C_759,07:34:00,07:34:00,Ash Way,,0,0,
C25063,10,C_2158,07:41:00,07:41:00,Ash Way,,0,0,
C25063,12,C_2766,07:48:00,07:48:00,Ash Way,,0,0,
C25063,13,C_2114,07:53:00,07:53:00,Ash Way,,0,0,
C25063,14,C_2131,08:02:00,08:02:00,Ash Way,,0,0,
C25064,1,C_2907,07:15:00,07:15:00,Everett,,0,0,
C25064,2,C_640,07:19:00,07:19:00,Everett,,0,0,
C25064,3,C_635,07:20:00,07:20:00,Everett,,0,0,
C25064,4,C_2638,07:22:00,07:22:00,Everett,,0,0,
C25064,5,C_641,07:24:00,07:24:00,Everett,,0,0,
C25064,6,C_634,07:25:00,07:25:00,Everett,,0,0,
C25064,7,C_473,07:28:00,07:28:00,Everett,,0,0,
C25064,8,C_476,07:30:00,07:30:00,Everett,,0,0,
C25064,9,C_759,07:37:00,07:37:00,Everett,,0,0,
C25064,10,C_2158,07:44:00,07:44:00,Everett,,0,0,
C25064,12,C_2869,08:01:00,08:01:00,Everett,,0,0,
C25064,13,C_2364,08:09:00,08:09:00,Everett,,0,0,
C25064,14,C_2768,08:09:00,08:09:00,Everett,,0,0,
C25064,15,C_2356,08:12:00,08:12:00,Everett,,0,0,
C25064,16,C_2466,08:14:00,08:14:00,Everett,,0,0,
C25064,17,C_426,08:15:00,08:15:00,Everett,,0,0,
C25064,18,C_427,08:17:00,08:17:00,Everett,,0,0,
C25065,1,C_2907,07:27:00,07:27:00,Ash Way,,0,0,
C25065,2,C_640,07:31:00,07:31:00,Ash Way,,0,0,
C25065,3,C_635,07:32:00,07:32:00,Ash Way,,0,0,
C25065,4,C_2638,07:34:00,07:34:00,Ash Way,,0,0,
C25065,5,C_641,07:36:00,07:36:00,Ash Way,,0,0,
C25065,6,C_634,07:37:00,07:37:00,Ash Way,,0,0,
C25065,7,C_473,07:40:00,07:40:00,Ash Way,,0,0,
C25065,8,C_476,07:42:00,07:42:00,Ash Way,,0,0,
C25065,9,C_759,07:49:00,07:49:00,Ash Way,,0,0,
C25065,10,C_2158,07:56:00,07:56:00,Ash Way,,0,0,
C25065,12,C_2766,08:03:00,08:03:00,Ash Way,,0,0,
C25065,13,C_2114,08:08:00,08:08:00,Ash Way,,0,0,
C25065,14,C_2131,08:17:00,08:17:00,Ash Way,,0,0,
C25066,1,C_2907,07:42:00,07:42:00,Ash Way,,0,0,
C25066,2,C_640,07:46:00,07:46:00,Ash Way,,0,0,
C25066,3,C_635,07:47:00,07:47:00,Ash Way,,0,0,
C25066,4,C_2638,07:49:00,07:49:00,Ash Way,,0,0,
C25066,5,C_641,07:51:00,07:51:00,Ash Way,,0,0,
C25066,6,C_634,07:52:00,07:52:00,Ash Way,,0,0,
C25066,7,C_473,07:55:00,07:55:00,Ash Way,,0,0,
C25066,8,C_476,07:57:00,07:57:00,Ash Way,,0,0,
C25066,9,C_759,08:04:00,08:04:00,Ash Way,,0,0,
C25066,10,C_2158,08:11:00,08:11:00,Ash Way,,0,0,
C25066,12,C_2766,08:18:00,08:18:00,Ash Way,,0,0,
C25066,13,C_2114,08:23:00,08:23:00,Ash Way,,0,0,
C25066,14,C_2131,08:32:00,08:32:00,Ash Way,,0,0,
C25067,1,C_2907,07:45:00,07:45:00,Everett,,0,0,
C25067,2,C_640,07:49:00,07:49:00,Everett,,0,0,
C25067,3,C_635,07:50:00,07:50:00,Everett,,0,0,
C25067,4,C_2638,07:52:00,07:52:00,Everett,,0,0,
C25067,5,C_641,07:54:00,07:54:00,Everett,,0,0,
C25067,6,C_634,07:55:00,07:55:00,Everett,,0,0,
C25067,7,C_473,07:58:00,07:58:00,Everett,,0,0,
C25067,8,C_476,08:00:00,08:00:00,Everett,,0,0,
C25067,9,C_759,08:07:00,08:07:00,Everett,,0,0,
C25067,10,C_2158,08:14:00,08:14:00,Everett,,0,0,
C25067,12,C_2869,08:31:00,08:31:00,Everett,,0,0,
C25067,13,C_2364,08:39:00,08:39:00,Everett,,0,0,
C25067,14,C_2768,08:39:00,08:39:00,Everett,,0,0,
C25067,15,C_2356,08:42:00,08:42:00,Everett,,0,0,
C25067,16,C_2466,08:44:00,08:44:00,Everett,,0,0,
C25067,17,C_426,08:45:00,08:45:00,Everett,,0,0,
C25067,18,C_427,08:47:00,08:47:00,Everett,,0,0,
C25068,1,C_2907,07:57:00,07:57:00,Ash Way,,0,0,
C25068,2,C_640,08:01:00,08:01:00,Ash Way,,0,0,
C25068,3,C_635,08:02:00,08:02:00,Ash Way,,0,0,
C25068,4,C_2638,08:04:00,08:04:00,Ash Way,,0,0,
C25068,5,C_641,08:06:00,08:06:00,Ash Way,,0,0,
C25068,6,C_634,08:07:00,08:07:00,Ash Way,,0,0,
C25068,7,C_473,08:10:00,08:10:00,Ash Way,,0,0,
C25068,8,C_476,08:12:00,08:12:00,Ash Way,,0,0,
C25068,9,C_759,08:19:00,08:19:00,Ash Way,,0,0,
C25068,10,C_2158,08:26:00,08:26:00,Ash Way,,0,0,
C25068,12,C_2766,08:33:00,08:33:00,Ash Way,,0,0,
C25068,13,C_2114,08:38:00,08:38:00,Ash Way,,0,0,
C25068,14,C_2131,08:47:00,08:47:00,Ash Way,,0,0,
C25069,1,C_2907,08:11:00,08:11:00,Ash Way,,0,0,
C25069,2,C_640,08:15:00,08:15:00,Ash Way,,0,0,
C25069,3,C_635,08:16:00,08:16:00,Ash Way,,0,0,
C25069,4,C_2638,08:18:00,08:18:00,Ash Way,,0,0,
C25069,5,C_641,08:20:00,08:20:00,Ash Way,,0,0,
C25069,6,C_634,08:21:00,08:21:00,Ash Way,,0,0,
C25069,7,C_473,08:24:00,08:24:00,Ash Way,,0,0,
C25069,8,C_476,08:26:00,08:26:00,Ash Way,,0,0,
C25069,9,C_759,08:33:00,08:33:00,Ash Way,,0,0,
C25069,10,C_2158,08:40:00,08:40:00,Ash Way,,0,0,
C25069,12,C_2766,08:47:00,08:47:00,Ash Way,,0,0,
C25069,13,C_2114,08:52:00,08:52:00,Ash Way,,0,0,
C25069,14,C_2131,09:01:00,09:01:00,Ash Way,,0,0,
C25070,1,C_2907,08:15:00,08:15:00,Everett,,0,0,
C25070,2,C_640,08:19:00,08:19:00,Everett,,0,0,
C25070,3,C_635,08:20:00,08:20:00,Everett,,0,0,
C25070,4,C_2638,08:22:00,08:22:00,Everett,,0,0,
C25070,5,C_641,08:24:00,08:24:00,Everett,,0,0,
C25070,6,C_634,08:25:00,08:25:00,Everett,,0,0,
C25070,7,C_473,08:28:00,08:28:00,Everett,,0,0,
C25070,8,C_476,08:30:00,08:30:00,Everett,,0,0,
C25070,9,C_759,08:37:00,08:37:00,Everett,,0,0,
C25070,10,C_2158,08:44:00,08:44:00,Everett,,0,0,
C25070,12,C_2869,09:01:00,09:01:00,Everett,,0,0,
C25070,13,C_2364,09:09:00,09:09:00,Everett,,0,0,
C25070,14,C_2768,09:09:00,09:09:00,Everett,,0,0,
C25070,15,C_2356,09:12:00,09:12:00,Everett,,0,0,
C25070,16,C_2466,09:14:00,09:14:00,Everett,,0,0,
C25070,17,C_426,09:15:00,09:15:00,Everett,,0,0,
C25070,18,C_427,09:17:00,09:17:00,Everett,,0,0,
C25071,1,C_2907,08:25:00,08:25:00,Ash Way,,0,0,
C25071,2,C_640,08:29:00,08:29:00,Ash Way,,0,0,
C25071,3,C_635,08:30:00,08:30:00,Ash Way,,0,0,
C25071,4,C_2638,08:32:00,08:32:00,Ash Way,,0,0,
C25071,5,C_641,08:34:00,08:34:00,Ash Way,,0,0,
C25071,6,C_634,08:35:00,08:35:00,Ash Way,,0,0,
C25071,7,C_473,08:38:00,08:38:00,Ash Way,,0,0,
C25071,8,C_476,08:40:00,08:40:00,Ash Way,,0,0,
C25071,9,C_759,08:47:00,08:47:00,Ash Way,,0,0,
C25071,10,C_2158,08:54:00,08:54:00,Ash Way,,0,0,
C25071,12,C_2766,09:01:00,09:01:00,Ash Way,,0,0,
C25071,13,C_2114,09:06:00,09:06:00,Ash Way,,0,0,
C25071,14,C_2131,09:15:00,09:15:00,Ash Way,,0,0,
C25072,1,C_2907,08:40:00,08:40:00,Ash Way,,0,0,
C25072,2,C_640,08:44:00,08:44:00,Ash Way,,0,0,
C25072,3,C_635,08:45:00,08:45:00,Ash Way,,0,0,
C25072,4,C_2638,08:47:00,08:47:00,Ash Way,,0,0,
C25072,5,C_641,08:49:00,08:49:00,Ash Way,,0,0,
C25072,6,C_634,08:50:00,08:50:00,Ash Way,,0,0,
C25072,7,C_473,08:53:00,08:53:00,Ash Way,,0,0,
C25072,8,C_476,08:55:00,08:55:00,Ash Way,,0,0,
C25072,9,C_759,09:03:00,09:03:00,Ash Way,,0,0,
C25072,10,C_2158,09:10:00,09:10:00,Ash Way,,0,0,
C25072,12,C_2766,09:17:00,09:17:00,Ash Way,,0,0,
C25072,13,C_2114,09:22:00,09:22:00,Ash Way,,0,0,
C25072,14,C_2131,09:31:00,09:31:00,Ash Way,,0,0,
C25073,1,C_2907,08:45:00,08:45:00,Everett,,0,0,
C25073,2,C_640,08:50:00,08:50:00,Everett,,0,0,
C25073,3,C_635,08:51:00,08:51:00,Everett,,0,0,
C25073,4,C_2638,08:53:00,08:53:00,Everett,,0,0,
C25073,5,C_641,08:55:00,08:55:00,Everett,,0,0,
C25073,6,C_634,08:56:00,08:56:00,Everett,,0,0,
C25073,7,C_473,08:59:00,08:59:00,Everett,,0,0,
C25073,8,C_476,09:01:00,09:01:00,Everett,,0,0,
C25073,9,C_759,09:09:00,09:09:00,Everett,,0,0,
C25073,10,C_2158,09:16:00,09:16:00,Everett,,0,0,
